"","NumOfC","NumOfN","NumHBondDonors","NumOfConf","parentspecies","C.C..non.aromatic.","hydroxyl..alkyl.","aldehyde","carboxylic.acid","ester","ether..alicyclic.","nitrate","nitro","hydroperoxide","log_pSat_Pa"
"21654",7,2,2,6.20253551718792,"toluene",0,1,2,0,1,0,2,0,1,-5.59981286391596
"21655",7,1,3,5.51745289646471,"toluene",0,2,0,0,0,0,1,0,0,-6.53790224557993
"21656",7,1,1,3.13549421592915,"apin",0,0,1,0,0,0,1,0,1,-2.778379581381
"21657",10,2,2,4.7361984483945,"apin",0,1,0,0,0,0,2,0,0,-7.6835286418863
"21658",7,2,2,4.15888308335967,"toluene",0,0,0,0,0,0,1,1,1,-5.80194588217336
"21659",7,2,2,5.78382518232974,"apin",0,1,0,0,0,0,1,0,1,-2.68077407140775
"21660",6,0,2,5.12396397940326,"toluene",0,0,1,2,0,0,0,0,0,-6.6652623913846
"21661",10,1,1,5.69035945432406,"decane",0,1,1,0,0,0,1,0,0,-7.91297750482834
"21662",7,0,1,4.33073334028633,"toluene",1,0,2,1,0,0,0,0,0,-6.62441719928319
"21663",6,2,1,5.04985600724954,"toluene",0,1,1,0,0,0,0,0,0,-0.765627221437429
"21664",6,1,3,4.57471097850338,"toluene",0,2,1,1,0,1,0,1,0,-7.91698980525223
"21665",7,1,4,5.54907608489522,"toluene",0,2,1,1,0,1,0,1,1,-11.7183519321473
"21666",7,2,2,4.97673374242057,"toluene",0,1,1,1,0,0,1,1,0,-7.41756979068806
"21667",10,1,2,5.32300997913841,"decane",0,0,0,0,0,0,1,0,1,-6.67299174187601
"21668",5,1,2,4.06044301054642,"toluene",0,2,1,0,0,0,1,0,0,-1.46799387513022
"21669",7,2,2,2.63905732961526,"toluene",0,2,1,0,0,0,1,1,0,-8.01505594907731
"21670",5,2,1,3.98898404656427,"toluene",0,0,2,0,0,1,2,0,1,-0.477257749507591
"21671",6,2,3,6.05443934626937,"toluene",0,2,1,0,0,0,1,0,1,-5.12672267777005
"21672",7,2,3,5.54517744447956,"toluene",0,1,1,1,0,0,1,0,1,-7.32249548532382
"21673",6,1,3,6.03787091992214,"toluene",0,1,0,2,0,0,1,0,0,-8.27534317350428
"21674",6,0,3,5.4380793089232,"toluene",0,0,2,0,0,1,0,0,2,-5.95502259399415
"21675",6,1,2,1.94591014905531,"toluene",1,1,0,0,0,0,0,1,1,-5.36713145250766
"21676",5,0,2,4.84418708645859,"toluene",0,1,1,0,1,0,0,0,1,-1.41955347580066
"21677",6,1,4,5.97380961186926,"toluene",0,0,0,0,0,1,1,0,3,-7.73466057230417
"21678",7,1,2,4.93447393313069,"toluene",0,1,1,0,0,1,0,1,0,-5.36581338343461
"21679",9,1,3,5.97126183979046,"apin",0,2,1,1,0,0,0,0,0,-8.86946149131608
"21680",6,1,1,4.78749174278205,"toluene",0,1,2,0,0,0,0,0,0,-2.50249270362708
"21681",6,1,4,5.89989735358249,"toluene",0,2,1,1,0,0,0,1,1,-4.90169250512892
"21682",5,1,3,6.15909538849193,"toluene",0,0,1,2,0,0,0,1,1,-7.73583271324895
"21683",6,1,3,5.98645200528444,"toluene",0,1,0,0,2,0,1,0,1,-6.73516508464791
"21684",7,1,2,1.6094379124341,"toluene",0,0,0,1,0,0,0,1,0,-8.11931575056779
"21685",7,1,4,5.77144112313002,"toluene",0,3,1,1,0,0,0,0,0,-9.15265651874513
"21686",5,1,2,5.52146091786225,"toluene",0,0,0,0,0,0,1,0,1,-5.36574650479039
"21687",8,0,2,2.19722457733622,"apin",0,0,0,1,0,0,0,0,0,-5.68804636436503
"21688",10,0,3,6.64509096950564,"apin",0,1,1,0,0,0,0,0,2,-9.05741435178989
"21689",10,2,1,4.69134788222914,"apin",0,0,0,0,0,0,2,0,1,-4.65302483025744
"21690",6,2,4,4.95582705760126,"toluene",0,3,1,1,0,0,0,2,0,-8.32814174127663
"21691",9,1,2,4.8283137373023,"apin",0,0,1,0,0,0,1,0,2,-6.91380445003844
"21692",7,2,0,3.13549421592915,"apin",0,0,0,0,0,0,1,0,0,2.17055994593789
"21693",9,1,2,5.85793315448346,"apin",0,0,0,1,0,0,0,0,1,-6.3183852758627
"21694",7,1,4,4.96284463025991,"toluene",0,3,1,0,0,0,0,1,0,-9.7592976706189
"21695",7,0,2,5.22035582507832,"apin",0,0,0,1,0,0,0,0,1,-6.80979724683495
"21696",6,1,4,6.34212141872115,"toluene",0,2,1,1,1,0,0,1,1,-7.70621913872064
"21697",6,1,4,5.52146091786225,"toluene",0,3,1,0,0,0,1,0,0,-8.06340177036139
"21698",7,2,2,5.08759633523238,"toluene",0,2,0,0,0,1,0,0,0,-0.54814084353131
"21699",6,1,3,5.36129216570943,"toluene",0,2,0,1,1,0,0,0,0,-5.96423088648854
"21700",7,2,2,6.1779441140506,"toluene",1,0,1,0,1,0,1,1,2,-8.19634753286446
"21701",9,1,1,4.83628190695148,"decane",0,0,0,0,0,0,1,0,1,-5.21424226852829
"21702",7,2,2,5.78996017089725,"toluene",0,0,1,1,0,1,2,0,1,-7.06976691829626
"21703",7,1,1,3.66356164612965,"toluene",0,0,0,0,0,0,1,0,1,-1.81820430083382
"21704",7,1,3,5.4510384535657,"toluene",0,1,2,1,0,1,1,0,1,-4.5483614041558
"21705",5,2,1,4.11087386417331,"apin",0,0,0,0,0,0,2,0,1,-0.381524391588777
"21706",4,1,2,3.17805383034795,"toluene",0,1,0,0,0,0,0,1,0,-1.36154424676801
"21707",7,1,4,6.22059017009974,"toluene",0,2,1,0,0,0,1,0,1,-13.6628462003462
"21708",8,2,1,4.74493212836325,"apin",0,0,1,0,0,0,2,0,1,-5.06455107025938
"21709",7,1,3,5.24702407216049,"toluene",0,0,0,1,0,1,1,0,1,-9.61093845697791
"21710",8,2,2,6.04500531403601,"apin",0,1,1,0,0,0,1,0,1,-8.16788793796636
"21711",10,0,3,6.60123011872888,"apin",0,0,2,0,0,0,0,0,3,-10.3862097484929
"21712",6,0,3,5.03043792139244,"toluene",0,2,1,0,0,0,0,0,1,-9.26937287581334
"21713",5,0,1,1.6094379124341,"apin",0,1,1,0,0,0,0,0,0,2.33705171959978
"21714",10,2,2,5.81413053182507,"decane",0,1,0,0,0,0,2,0,1,-7.61368005900205
"21715",6,1,3,6.34212141872115,"toluene",0,1,1,1,0,0,0,1,1,-7.23796766329301
"21716",6,2,2,5.12396397940326,"toluene",0,2,1,0,0,0,0,0,0,0.361056286957025
"21717",6,2,2,6.13772705408623,"decane",0,1,0,0,0,0,1,0,1,-5.35837577731696
"21718",7,2,3,5.99146454710798,"toluene",0,3,1,0,0,1,1,0,0,-4.67700512174644
"21719",10,0,0,3.25809653802148,"decane",0,0,0,0,0,0,0,0,0,0.342360155146018
"21720",6,0,2,3.73766961828337,"toluene",0,1,0,0,0,1,0,0,1,-3.88284904444492
"21721",7,2,2,5.51342874616498,"toluene",0,1,1,0,0,0,1,0,1,-6.41865742914627
"21722",6,2,3,6.26720054854136,"toluene",0,1,0,1,0,1,1,0,1,-5.17196172599029
"21723",6,2,2,5.03043792139244,"toluene",0,0,0,0,0,0,2,0,1,-4.85873072339519
"21724",6,2,2,5.10594547390058,"toluene",0,1,1,0,0,0,2,0,1,-4.00214633367775
"21725",7,0,4,5.91620206260743,"toluene",0,1,1,1,0,1,0,0,2,-9.78766667280587
"21726",6,0,2,4.02535169073515,"toluene",0,1,1,0,2,0,0,0,0,-2.73729567929209
"21727",7,0,3,4.63472898822964,"toluene",0,1,0,0,0,1,0,0,0,-9.83280717330404
"21728",8,2,2,6.13339804299665,"apin",0,0,1,1,0,0,2,0,1,-7.37695640167472
"21729",7,2,3,5.76205138278018,"toluene",0,2,1,0,0,1,1,0,1,-6.34226256982859
"21730",7,1,2,4.12713438504509,"toluene",1,0,1,0,0,1,0,0,2,-3.66363767035912
"21731",9,0,3,5.4971682252932,"apin",0,2,0,0,0,0,0,0,0,-6.02286885889861
"21732",7,1,4,6.44888939414686,"toluene",0,2,1,1,0,1,1,0,1,-9.14091775280818
"21733",6,2,2,5.29330482472449,"decane",0,0,0,0,0,0,2,0,1,-6.11902270769521
"21734",7,1,1,2.19722457733622,"toluene",1,0,0,0,0,0,0,0,1,-3.14990120145915
"21735",6,0,2,5.01063529409626,"toluene",0,1,2,0,2,0,0,0,1,-2.67260308622347
"21736",5,0,3,5.37527840768417,"toluene",0,2,2,0,0,0,0,0,1,-3.95940131048366
"21737",6,0,2,4.70953020131233,"toluene",0,0,1,0,1,0,0,0,1,-4.6200880845341
"21738",7,2,3,5.13579843705026,"toluene",0,1,0,0,0,1,1,0,1,-5.23210062043907
"21739",5,0,4,6.05678401322862,"toluene",1,1,0,0,1,0,0,0,2,-9.09106333992901
"21740",6,1,3,4.29045944114839,"toluene",1,1,0,0,0,1,0,0,1,-7.66311799131535
"21741",6,1,1,5.01063529409626,"toluene",0,0,1,1,0,0,0,0,0,-3.77128982443444
"21742",10,0,2,5.43372200355424,"apin",0,0,1,0,0,0,0,0,2,-8.43505433199972
"21743",10,1,3,6.70073110954781,"apin",0,1,1,0,0,0,1,0,1,-8.16757384079559
"21744",7,0,5,4.04305126783455,"toluene",0,4,0,0,0,0,0,0,1,-11.6425107778362
"21745",5,1,1,4.15888308335967,"toluene",0,0,1,0,1,0,0,1,1,-2.68816268133027
"21746",7,0,4,5.99146454710798,"toluene",0,1,1,0,0,1,0,0,2,-13.4407774078093
"21747",5,2,2,5.95583736946483,"decane",0,1,0,0,0,0,2,0,1,-4.29272986135598
"21748",7,1,3,5.50125821054473,"toluene",0,0,0,1,0,1,1,0,1,-7.76018917287695
"21749",7,2,1,4.12713438504509,"apin",0,0,0,1,0,0,2,0,0,-2.53838899119973
"21750",9,0,3,5.49306144334055,"apin",0,0,0,1,0,0,0,0,2,-5.69580216973006
"21751",6,2,1,4.30406509320417,"decane",0,1,0,0,0,0,2,0,0,-1.94212890844347
"21752",7,0,4,6.63987583382654,"toluene",0,1,1,1,0,0,0,0,2,-12.3836012488811
"21753",7,1,2,2.89037175789616,"toluene",1,0,0,0,0,1,1,0,0,-7.05314636747377
"21754",7,2,2,5.25227342804663,"toluene",0,1,0,0,0,1,0,0,1,-1.52212151712511
"21755",6,0,3,3.2188758248682,"toluene",0,1,0,0,0,1,0,0,0,-4.73013784237899
"21756",5,1,1,3.71357206670431,"apin",1,0,1,0,0,0,1,0,1,-0.743973372556386
"21757",5,1,3,5.73334127689775,"toluene",0,2,1,0,0,0,0,0,1,-2.99218877573258
"21758",7,0,2,3.46573590279973,"",0,1,0,0,2,0,0,0,1,-2.50859152175974
"21759",10,2,1,6.64509096950564,"decane",0,0,0,0,0,0,2,0,1,-8.6193435309455
"21760",6,1,2,5.3890717298165,"toluene",0,0,0,0,0,0,1,0,2,-7.48275819507435
"21761",4,1,2,4.45434729625351,"toluene",0,0,0,0,0,1,1,0,2,-2.86152684766205
"21762",6,1,3,4.45434729625351,"toluene",1,1,0,1,0,1,0,1,1,-9.16685391877335
"21763",10,1,2,5.8805329864007,"apin",0,1,2,1,0,0,1,0,0,-8.6779712453446
"21764",7,1,2,4.9416424226093,"toluene",1,0,0,1,0,0,0,1,1,-4.01011042446644
"21765",7,1,3,6.00881318544259,"apin",0,0,0,0,0,0,1,0,2,-4.12793121308056
"21766",10,1,1,5.87773578177964,"decane",0,0,0,0,0,0,1,0,1,-5.352496647536
"21767",6,0,3,4.68213122712422,"toluene",0,1,0,1,0,1,0,0,1,-5.31089033876831
"21768",6,1,3,5.77455154554441,"toluene",0,2,2,0,0,0,0,1,1,-3.69787289719242
"21769",6,1,3,5.0998664278242,"toluene",0,1,1,1,0,1,1,0,1,-7.01358090503524
"21770",7,1,3,5.92692602597041,"toluene",0,1,0,1,0,1,1,0,1,-5.092800860873
"21771",6,1,2,5.91620206260743,"toluene",0,1,1,0,1,0,0,0,1,-4.65853075483986
"21772",6,2,1,4.07753744390572,"toluene",0,0,0,0,0,0,0,1,0,-2.20320143538196
"21773",6,2,3,6.04263283368238,"toluene",0,3,2,0,0,0,2,0,0,-3.96604723152327
"21774",6,0,2,3.93182563272433,"toluene",0,1,1,0,0,0,0,0,0,-8.18632286643594
"21775",5,0,4,5.08759633523238,"toluene",0,2,0,0,0,0,0,0,1,-6.91843115053025
"21776",7,2,2,5.90808293816893,"apin",0,0,1,0,0,0,2,0,2,-7.68374053354968
"21777",7,1,2,4.93447393313069,"toluene",1,1,0,0,1,0,0,0,1,-5.74916973604117
"21778",6,1,3,5.89989735358249,"toluene",0,0,0,1,1,0,1,0,1,-5.89338019399756
"21779",6,1,1,4.00733318523247,"decane",0,1,0,0,0,0,1,0,0,-4.35728327959964
"21780",5,0,2,2.99573227355399,"toluene",1,0,1,0,0,0,0,0,1,-3.94644146951452
"21781",7,1,2,5.61677109766657,"toluene",0,1,1,0,2,0,0,0,1,-3.24157247595025
"21782",5,1,2,5.04985600724954,"toluene",0,0,0,2,0,0,1,0,0,-8.15206524644521
"21783",10,1,2,6.48768401848461,"apin",0,1,0,0,0,0,1,0,1,-7.74893748952297
"21784",4,1,2,4.35670882668959,"toluene",0,1,0,1,0,0,1,0,0,-2.18935586696845
"21785",10,1,1,5.61312810638807,"decane",0,0,0,0,0,0,1,0,1,-6.64197693346584
"21786",10,2,2,5.23110861685459,"apin",0,0,0,1,0,0,1,0,1,-7.73980769143046
"21787",6,0,4,5.47646355193151,"toluene",0,1,0,0,0,1,0,0,2,-6.56149319547393
"21788",10,1,1,5.15329159449778,"decane",0,0,0,0,0,0,1,0,1,-3.65085198885106
"21789",5,1,1,3.25809653802148,"toluene",0,0,1,1,0,1,1,0,0,-2.77325416132933
"21790",10,2,2,6.41345895716736,"apin",0,0,0,1,0,0,2,0,1,-8.21655673367916
"21791",7,2,2,6.1527326947041,"apin",0,1,0,1,0,0,1,0,0,-4.16652055970843
"21792",6,2,2,5.80513496891649,"toluene",0,0,1,1,0,0,1,1,1,-5.48887799429491
"21793",7,1,2,4.96284463025991,"toluene",1,1,1,0,1,0,0,0,0,-3.59999461497372
"21794",6,1,3,6.13556489108174,"toluene",0,2,1,0,1,0,0,1,1,-6.88653873233232
"21795",7,2,2,6.09807428216624,"apin",0,1,0,0,0,0,0,0,1,-4.1179501686619
"21796",9,1,2,4.11087386417331,"apin",0,0,0,1,0,0,1,0,1,-7.31411931934801
"21797",6,0,4,2.07944154167984,"toluene",0,4,0,0,0,0,0,0,0,-7.82241457788368
"21798",7,2,2,4.68213122712422,"toluene",1,1,0,0,0,1,1,1,0,-6.65593330127855
"21799",6,1,3,5.56068163101553,"apin",0,0,0,0,0,0,1,0,2,-3.53788930349487
"21800",10,0,1,4.31748811353631,"decane",0,1,0,0,0,0,0,0,0,-2.42763847172963
"21801",10,0,2,5.49306144334055,"apin",0,1,1,1,0,0,0,0,0,-5.46805449285501
"21802",6,0,4,6.61204103483309,"toluene",0,2,1,1,1,0,0,0,1,-10.9776436937653
"21803",4,1,3,5.05624580534831,"toluene",0,1,0,1,0,0,0,1,1,-5.6246959422401
"21804",7,1,2,4.93447393313069,"toluene",0,1,1,0,0,1,0,0,1,-4.77722957041999
"21805",6,2,1,3.78418963391826,"toluene",0,0,0,1,0,1,1,0,0,-2.64563551799539
"21806",7,2,2,5.50125821054473,"toluene",1,0,1,0,0,1,1,1,2,-9.11890495536805
"21807",5,2,2,4.97673374242057,"toluene",0,0,0,0,0,1,1,0,2,-2.44833419018841
"21808",7,2,2,4.20469261939097,"toluene",0,1,0,0,0,0,2,0,1,-5.50326773249121
"21809",7,1,1,3.29583686600433,"toluene",0,0,1,0,0,1,1,0,0,-4.10725227627288
"21810",7,1,1,5.80513496891649,"toluene",0,0,2,0,0,0,1,0,1,-5.56595287839872
"21811",9,1,3,6.68461172766793,"apin",0,1,0,0,0,0,1,0,1,-10.1107799935989
"21812",6,1,4,5.82008293035236,"toluene",0,1,0,1,0,1,1,0,1,-12.1652755688352
"21813",7,2,3,6.07304453410041,"toluene",0,1,0,1,0,1,1,0,1,-6.34327428875777
"21814",7,1,3,6.35610766069589,"apin",0,0,1,1,0,0,1,0,1,-6.24106713415781
"21815",4,1,3,5.28826703069454,"toluene",0,1,0,1,0,0,0,0,1,-3.24081141528458
"21816",6,0,2,3.43398720448515,"toluene",0,2,1,0,1,0,0,0,0,-4.08378260586239
"21817",6,0,1,3.43398720448515,"toluene",0,0,3,0,0,1,0,0,1,-2.44904151546901
"21818",6,1,1,4.20469261939097,"toluene",0,1,0,0,1,0,1,0,0,-2.17259681552307
"21819",7,1,3,4.969813299576,"toluene",0,1,0,0,0,1,1,0,1,-6.72372976732259
"21820",6,2,2,4.29045944114839,"toluene",0,1,0,0,1,0,1,1,0,-2.56101878987402
"21821",7,1,1,5.08140436498446,"toluene",0,1,2,0,0,0,1,0,0,-2.24285741422958
"21822",6,1,0,2.70805020110221,"toluene",0,0,3,0,0,0,0,0,0,-0.472519869178524
"21823",6,2,4,5.29330482472449,"toluene",0,3,1,0,0,0,0,2,1,-7.0614836347929
"21824",7,1,2,5.57594910314632,"toluene",1,0,1,2,0,0,0,0,0,-6.79236903572842
"21825",5,1,2,3.98898404656427,"toluene",0,0,0,0,0,1,1,0,1,-4.86583065811982
"21826",7,0,2,4.24849524204936,"toluene",1,0,0,1,0,0,0,0,1,-6.89821396887207
"21827",5,1,1,3.17805383034795,"toluene",0,0,1,1,0,1,1,0,0,-1.69513302004495
"21828",5,1,2,2.99573227355399,"toluene",0,1,0,0,0,1,0,1,0,-0.485064535495679
"21829",7,2,2,5.66296048013595,"toluene",0,1,0,1,0,1,0,1,0,-6.01572023513881
"21830",6,2,3,5.62401750618734,"toluene",0,1,1,0,0,0,1,0,2,-5.66912078177963
"21831",7,1,1,5.88610403145016,"toluene",0,0,2,0,0,0,0,0,1,-3.46818627758005
"21832",7,1,2,5.7037824746562,"decane",0,0,0,0,0,0,1,0,2,-5.15532807565519
"21833",7,2,2,4.87519732320115,"apin",0,0,0,0,0,0,2,0,2,-5.95463996381119
"21834",7,2,2,5.25749537202778,"toluene",1,0,0,1,0,0,2,0,1,-7.02774210159894
"21835",5,1,3,5.89989735358249,"toluene",0,0,0,2,0,0,1,0,1,-7.72957280128644
"21836",5,0,3,5.25749537202778,"toluene",0,1,0,0,2,0,0,0,1,-5.7621980943788
"21837",7,2,3,5.8406416573734,"toluene",0,2,2,0,0,1,1,0,1,-5.38580796551138
"21838",6,0,2,2.99573227355399,"toluene",0,1,0,0,0,0,0,0,1,-5.75123587655358
"21839",7,1,3,6.10031895202006,"toluene",0,1,2,0,0,1,1,0,2,-9.18936587473024
"21840",7,1,4,6.5424719605068,"toluene",0,1,0,1,0,1,0,0,2,-8.44343451215838
"21841",6,2,2,5.46383180502561,"toluene",0,0,1,0,0,1,2,0,1,-4.2028570716154
"21842",7,1,2,4.35670882668959,"toluene",0,0,1,0,0,1,1,0,1,-5.65797055421114
"21843",6,1,4,4.30406509320417,"toluene",0,2,0,0,0,0,0,1,2,-8.78144682962817
"21844",7,1,3,6.07764224334903,"toluene",1,1,0,1,1,0,1,0,0,-10.5455905271045
"21845",7,0,4,5.73657229747919,"toluene",0,1,1,1,0,1,0,0,1,-11.0220616904045
"21846",6,1,3,5.18738580584075,"toluene",0,1,1,1,0,1,0,1,1,-6.85273104734635
"21847",8,1,2,5.25749537202778,"apin",0,0,0,1,0,0,1,0,1,-6.63478120084782
"21848",7,1,0,1.79175946922805,"apin",0,0,1,0,0,0,1,0,0,-0.552527063345709
"21849",6,1,3,5.33753807970132,"toluene",0,2,0,0,1,0,1,0,0,-3.66030683697079
"21850",5,2,1,4.91998092582813,"toluene",0,0,1,1,0,0,1,1,0,-3.09525699123522
"21851",6,1,3,5.36597601502185,"toluene",0,1,1,0,0,1,0,0,1,-4.20553218996115
"21852",7,2,4,6.289715570909,"toluene",0,3,1,0,0,0,0,1,1,-8.78010339139803
"21853",9,2,1,5.23110861685459,"apin",0,0,0,0,0,0,2,0,1,-2.38147813938059
"21854",7,0,2,4.91265488573605,"toluene",0,0,1,0,0,1,0,0,1,-6.51201868995798
"21855",7,2,2,5.90808293816893,"apin",0,1,0,0,0,0,2,0,1,-7.23299799913589
"21856",6,0,2,3.13549421592915,"toluene",1,0,0,0,1,0,0,0,0,-5.89638215096908
"21857",6,1,4,5.75257263882563,"toluene",0,2,0,0,0,1,0,1,1,-12.8063431565105
"21858",9,1,2,5.25227342804663,"apin",0,0,0,0,0,0,1,0,1,-9.79786441916249
"21859",7,1,4,6.29341927884648,"toluene",0,2,0,1,0,0,0,0,1,-7.48177407024887
"21860",7,0,3,4.71849887129509,"apin",0,1,0,0,0,0,0,0,2,-7.15037126385051
"21861",9,0,2,5.23110861685459,"decane",0,2,0,0,0,0,0,0,0,-4.19241910188295
"21862",7,2,4,5.93489419561959,"toluene",0,3,0,1,0,0,0,1,0,-9.55522795689592
"21863",7,2,0,3.66356164612965,"apin",0,0,0,0,0,0,1,0,0,0.730232978302177
"21864",7,0,3,5.59842195899838,"toluene",1,0,1,1,0,1,0,0,2,-10.3212509007611
"21865",6,1,2,4.91998092582813,"toluene",0,1,1,1,0,0,1,0,0,-6.37512518487581
"21866",7,0,1,2.39789527279837,"toluene",0,1,2,0,0,0,0,0,0,-5.45703198306618
"21867",10,0,2,6.31354804627709,"decane",0,0,0,0,0,0,0,0,2,-6.02561975438056
"21868",7,1,2,4.65396035015752,"toluene",1,1,0,0,1,0,0,0,0,-3.42607919002202
"21869",7,0,3,5.25749537202778,"toluene",0,1,1,1,0,1,0,0,1,-8.92636591025777
"21870",8,1,2,6.62671774924902,"apin",0,0,0,1,0,0,1,0,1,-7.45550086919682
"21871",7,2,2,4.55387689160054,"toluene",0,0,0,0,0,0,1,0,1,-7.89706490293189
"21872",8,1,2,6.07534603108868,"apin",0,1,0,0,0,0,1,0,1,-1.4032663286544
"21873",6,2,2,5.94542060860658,"toluene",0,1,1,1,0,0,1,0,0,-4.90890921731039
"21874",10,1,1,5.39816270151775,"decane",0,0,0,0,0,0,1,0,1,-5.92103978530893
"21875",7,1,1,3.68887945411394,"toluene",1,0,1,1,0,0,0,1,0,-6.56561815970495
"21876",7,0,2,4.23410650459726,"toluene",1,1,2,0,0,0,0,0,0,-0.0453027516951117
"21877",7,2,3,5.33753807970132,"toluene",0,1,0,0,0,1,1,0,1,-3.32489335240372
"21878",5,2,2,5.82008293035236,"toluene",0,0,0,1,0,0,2,0,1,-5.67773909612723
"21879",7,0,2,5.49306144334055,"toluene",0,1,2,1,0,0,0,0,0,-5.72987572994909
"21880",10,1,2,5.01063529409626,"apin",0,0,0,0,0,0,0,0,2,-7.14854594568096
"21881",5,1,1,3.04452243772342,"toluene",1,1,1,0,0,0,0,0,0,-0.422873912990758
"21882",10,1,0,4.14313472639153,"decane",0,0,0,0,0,0,1,0,0,-1.23263707944874
"21883",5,2,2,5.15329159449778,"toluene",0,0,1,0,0,1,1,1,2,-3.22644488539552
"21884",6,1,3,4.98360662170834,"toluene",0,1,0,1,0,0,1,0,0,-6.89135285204643
"21885",7,1,2,3.25809653802148,"toluene",0,2,1,0,0,0,1,0,0,-4.70862489001562
"21886",10,1,1,3.80666248977032,"apin",0,0,0,0,0,0,1,0,1,-2.6382657012505
"21887",6,2,1,5.14166355650266,"toluene",0,0,0,0,2,0,1,0,1,-1.07183962270616
"21888",6,1,3,5.87493073085203,"decane",0,1,0,1,0,0,1,0,0,-9.14675966286986
"21889",6,2,3,5.89164421182577,"toluene",0,2,0,0,0,0,0,0,1,-4.56479467695638
"21890",7,0,4,5.96100533962327,"toluene",0,1,1,1,0,0,0,0,2,-7.9953745310311
"21891",4,0,3,5.06890420222023,"toluene",0,1,1,1,0,0,0,0,1,-5.09146557405779
"21892",9,2,2,6.66185474054531,"apin",0,1,0,0,0,0,1,0,1,-7.5282225007938
"21893",5,1,2,3.8286413964891,"toluene",1,0,0,0,0,0,1,0,2,-5.72788521924389
"21894",6,1,2,4.36944785246702,"toluene",0,1,0,0,0,0,1,0,1,-2.44642832482809
"21895",6,1,3,4.39444915467244,"toluene",1,0,0,2,0,1,0,1,1,-7.89531345529369
"21896",7,1,1,4.04305126783455,"toluene",0,0,0,1,0,1,0,0,0,-1.69099506934001
"21897",6,0,3,2.83321334405622,"toluene",0,0,0,0,0,0,0,0,3,-6.5444937844148
"21898",7,2,2,4.55387689160054,"toluene",0,2,1,0,0,0,0,1,0,-4.83355507125783
"21899",6,2,2,2.77258872223978,"toluene",0,1,0,0,0,0,1,1,1,-0.378573209329648
"21900",6,1,1,3.85014760171006,"toluene",0,0,1,0,0,1,0,1,1,-2.23964796129731
"21901",5,0,3,5.67675380226828,"toluene",0,2,1,0,1,0,0,0,1,-6.32436860409096
"21902",5,1,4,6.12468339089421,"toluene",0,2,1,1,0,0,0,1,1,-8.4768359095161
"21903",7,1,2,4.88280192258637,"toluene",1,0,1,1,0,1,1,0,1,-6.11113890437257
"21904",7,0,3,6.08904487544685,"toluene",0,2,1,1,0,0,0,0,0,-9.74547271125369
"21905",8,1,2,5.91889385427315,"decane",0,0,0,0,0,0,1,0,1,-7.02880887425817
"21906",6,1,1,4.18965474202643,"toluene",0,1,2,0,0,0,0,0,0,-1.32444438171366
"21907",9,2,2,6.02344759296103,"apin",0,0,0,1,0,0,1,0,1,-7.82177658965217
"21908",8,2,2,6.51174532964473,"apin",0,0,1,0,0,0,2,0,2,-8.79456531621586
"21909",6,2,1,4.49980967033027,"toluene",0,0,0,1,2,0,1,0,0,-1.15228010757619
"21910",6,1,3,4.46590811865458,"toluene",0,2,0,1,0,0,1,0,0,-6.73564060796165
"21911",6,2,2,6.46769872610435,"toluene",0,0,0,2,0,0,2,0,0,-5.07530778113635
"21912",7,1,3,5.31320597904179,"toluene",0,1,1,1,0,0,1,0,0,-9.14236032292786
"21913",8,2,2,5.91620206260743,"decane",0,1,0,0,0,0,2,0,1,-7.65025561336158
"21914",6,0,1,3.17805383034795,"toluene",0,0,1,1,0,0,0,0,0,-2.48490538768948
"21915",9,1,2,6.56667242980324,"apin",0,0,1,1,0,0,1,0,1,-7.29302219941436
"21916",6,1,3,5.66296048013595,"apin",0,2,0,0,0,0,1,0,0,-6.56518600498018
"21917",6,1,2,5.53733426701854,"toluene",0,1,0,0,2,0,0,0,1,-1.84102057619522
"21918",10,1,0,3.93182563272433,"decane",0,0,1,0,0,0,1,0,0,-4.11922530312343
"21919",6,1,3,6.7286286130847,"toluene",0,0,0,1,1,0,0,0,2,-7.90015043589205
"21920",4,1,4,4.86753445045558,"toluene",0,3,0,0,0,0,0,0,0,-5.26682461310028
"21921",10,2,1,6.08904487544685,"decane",0,1,0,0,0,0,2,0,0,-9.9379722259049
"21922",7,2,2,4.85203026391962,"toluene",0,1,1,0,0,0,1,0,1,-4.91300565603262
"21923",6,1,1,2.63905732961526,"toluene",0,0,0,0,0,1,0,0,0,0.303571831534493
"21924",10,1,3,6.361302477573,"decane",0,1,0,0,0,0,1,0,2,-11.6935855216875
"21925",9,2,1,5.74300318780948,"apin",0,0,0,0,0,0,2,0,1,-4.36049270733126
"21926",4,1,3,4.34380542185368,"toluene",0,1,0,0,0,1,1,0,1,-4.29876861876923
"21927",6,1,2,4.90527477843843,"toluene",0,1,1,0,0,1,0,0,1,-2.07857568140847
"21928",5,0,2,4.18965474202643,"toluene",0,0,0,1,0,0,0,0,0,-6.09307968517144
"21929",6,1,3,4.79579054559674,"toluene",0,2,0,1,0,0,1,0,0,-5.41494424325506
"21930",8,1,3,6.67076632084587,"apin",0,1,1,1,0,0,1,0,1,-9.49820488328156
"21931",6,1,2,4.46590811865458,"toluene",0,1,2,0,0,1,1,0,1,-3.85354555261773
"21932",7,1,2,5.19295685089021,"toluene",0,0,0,0,0,0,1,0,1,-11.3357334468541
