"ID","log_pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumOfN","NumHBondDonors","NumOfConf","NumOfConfUsed","parentspecies","C.C..non.aromatic.","C.C.C.O.in.non.aromatic.ring","hydroxyl..alkyl.","aldehyde","ketone","carboxylic.acid","ester","ether..alicyclic.","nitrate","nitro","aromatic.hydroxyl","carbonylperoxynitrate","peroxide","hydroperoxide","carbonylperoxyacid","nitroester"
22538,-5.71268511515461,373.971732112,31,7,16,2,2,260,18,"toluene",0,0,0,1,1,0,0,0,1,0,0,1,1,2,0,0
22540,-1.36472296798682,160.000787848,15,5,6,0,1,17,10,"toluene",0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0
22543,-7.22341287316624,312.007723696,29,7,12,2,2,88,16,"toluene",0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0
22544,-10.4760549284047,327.080160364,39,10,11,1,3,787,40,"apin",0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0
22546,-6.68011746830119,204.027002596,22,7,7,0,2,94,20,"toluene",0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
22547,-4.08572380231213,302.02337376,30,6,12,2,2,235,40,"apin",0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0
22548,-5.38052382584828,223.032816248,24,6,8,1,2,245,40,"apin",0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
22551,-4.49530280094427,202.011352532,20,7,7,0,1,34,3,"toluene",0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0
22553,-6.28179129181722,220.058302724,27,8,7,0,2,348,40,"apin",0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0
22554,-0.402441220931025,253.006995424,24,6,10,1,2,85,40,"toluene",0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
22555,-7.15944635502263,356.033938444,36,9,13,2,2,791,40,"apin",0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0
22556,-4.47159657973683,162.016437912,17,5,6,0,2,42,8,"toluene",0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0
22557,-2.93369853532658,262.99134536,23,7,10,1,1,228,40,"toluene",0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1
22558,-3.00200142227345,327.966252808,26,6,14,2,1,108,39,"toluene",0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0
22559,-5.53241062742998,298.97608922,25,6,13,1,3,671,40,"toluene",0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
22560,-5.61018959182512,226.99134536,20,4,10,1,3,78,1,"toluene",0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
22561,-0.193207678357754,191.079372516,26,7,5,1,1,24,16,"decane",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22562,-1.71512920290653,251.064116376,30,8,8,1,1,86,40,"apin",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
22563,-6.52553682435667,253.006995424,24,6,10,1,2,119,40,"toluene",0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
22566,-4.13261909984947,265.006995424,25,7,10,1,2,256,21,"toluene",0,0,1,2,2,0,0,0,1,0,0,0,0,1,0,0
22568,-5.85593815134715,308.085580092,37,10,9,2,1,210,40,"decane",0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0
22570,-5.78939734913392,295.053945616,33,9,10,1,2,394,40,"apin",0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
22571,-7.98469429927417,164.032087976,19,5,6,0,3,280,11,"toluene",0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0
22572,-1.34143773615433,246.99643074,22,7,9,1,1,6,5,"toluene",0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0
22573,-2.61009973990512,281.997159012,25,6,11,2,1,52,18,"toluene",0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0
22577,-3.27736134883702,251.064116376,30,8,8,1,1,77,40,"decane",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
22578,-5.73781496602652,233.053551692,27,8,7,1,1,173,40,"decane",0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0
22579,-4.48047407782837,206.006267152,20,6,8,0,2,114,32,"toluene",0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0
22580,-6.97541719758658,300.991739284,27,6,13,1,4,150,8,"toluene",0,0,1,0,1,0,0,0,1,0,0,0,1,3,0,0
22581,-4.11465704715168,373.971732112,31,7,16,2,2,491,40,"toluene",0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0
22582,-13.6218924708393,280.079432092,35,10,9,0,3,953,11,"apin",0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0
22584,-3.22041647593662,234.99643074,21,6,9,1,2,24,4,"toluene",0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
22585,-3.71562612459406,327.966252808,26,6,14,2,1,299,40,"toluene",0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0
22586,-6.19820599178637,293.07468106,35,10,9,1,1,171,40,"apin",0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0
22587,-3.36334755593457,241.006995424,23,5,10,1,2,115,40,"toluene",0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0
22591,-4.39249094401129,218.006267152,21,7,8,0,3,66,16,"toluene",1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
22592,-12.0326083096164,265.006995424,25,7,10,1,4,70,9,"toluene",1,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0
22593,-9.26661656502389,221.017166184,22,6,8,1,3,203,39,"toluene",0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0
22594,-13.4358325837247,283.017560108,28,7,11,1,4,548,2,"toluene",0,0,2,0,1,0,0,1,0,1,0,0,0,2,0,0
22595,-11.2221800816852,236.016831836,24,7,9,0,3,106,22,"toluene",0,0,2,2,1,0,0,0,0,0,0,0,1,1,0,0
22596,-0.912205237370183,237.012080804,23,6,9,1,1,35,25,"toluene",0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
22597,8.39064211047332,71.98474386,5,2,3,0,0,1,1,"toluene",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22598,-9.68143437758908,236.089602852,32,9,7,0,3,564,40,"apin",0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0
22599,-3.61208357501017,253.006995424,24,6,10,1,2,120,28,"toluene",0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0
22600,-3.68097888812892,250.99134536,22,6,10,1,2,69,40,"toluene",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
22602,-6.86217501769602,354.054673888,38,10,12,2,1,225,40,"apin",0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
22603,-5.39957673445163,160.000787848,15,5,6,0,2,20,9,"toluene",0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0
22604,-7.79534308746281,206.006267152,20,6,8,0,4,165,32,"toluene",0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0
22606,-3.30413304633305,249.012080804,24,7,9,1,2,77,21,"toluene",0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
22607,-0.616068977672084,207.00151612,19,5,8,1,1,98,40,"toluene",0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0
22609,-0.218834594308243,313.986988252,27,6,13,2,2,164,25,"toluene",0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
22610,-3.41138474198673,368.033938444,37,10,13,2,1,156,40,"apin",0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0
22611,-2.7794685678531,268.054279964,30,7,9,2,1,139,40,"decane",0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0
22613,-11.567815893342,265.006995424,25,7,10,1,4,46,2,"toluene",0,0,3,0,1,1,0,1,1,0,0,0,0,0,0,0
22614,-2.92860444291836,254.98625998,22,5,11,1,2,52,22,"toluene",0,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0
22615,1.63210262178416,113.995308544,10,4,4,0,1,3,2,"toluene",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22616,-1.00522960932695,280.054279964,31,8,9,2,0,42,40,"apin",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
22617,0.753021265754939,220.980780676,18,5,9,1,1,21,12,"toluene",0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
22618,-8.250027961375,328.002638316,30,7,13,2,3,206,6,"toluene",0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0
22621,-4.72579584049483,221.053551692,26,7,7,1,1,154,40,"decane",0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
22622,-7.47087844827329,357.976817492,30,7,15,2,2,187,27,"toluene",0,0,1,2,0,0,0,0,1,0,0,1,1,1,0,0
22623,-3.36094450807421,329.981902872,28,6,14,2,1,269,40,"toluene",0,0,0,2,0,0,0,0,1,0,0,1,1,1,0,0
22624,-5.60522312723416,265.006995424,25,7,10,1,2,309,40,"toluene",0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0
22625,-3.60527175943008,225.012080804,22,5,9,1,3,117,11,"toluene",0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
22628,-6.67953520691805,297.06959568,35,9,10,1,2,885,40,"apin",0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0
22629,-6.58563618313333,178.011352532,18,5,7,0,3,78,14,"toluene",0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
22630,-10.3137667665246,324.080494712,38,10,10,2,2,691,40,"decane",0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0
22631,-10.6952480770802,299.012474728,29,7,12,1,4,416,13,"toluene",0,0,2,0,1,0,1,0,1,0,0,0,0,2,0,0
22632,-5.87650103450769,269.001910044,25,6,11,1,3,446,10,"toluene",0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0
22633,-4.88411651993104,193.022251564,20,5,7,1,2,90,40,"apin",0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
22635,-12.4342568719074,264.084517472,34,10,8,0,3,614,40,"apin",0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0
22636,-6.04512988897417,343.997552936,31,7,14,2,2,150,40,"toluene",0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
22637,-9.71019604631382,236.12598836,36,10,6,0,3,585,40,"decane",0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0
22638,-2.3073191177769,329.981902872,28,6,14,2,1,116,40,"toluene",0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0
22639,-2.85286478246565,298.97608922,25,6,13,1,2,142,37,"toluene",0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0
22641,-3.85939341590969,190.011352532,19,6,7,0,2,29,3,"toluene",0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
22643,-6.51388776612085,230.079038168,30,10,6,0,2,290,40,"apin",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
22645,-8.58654125985906,296.996824664,27,7,12,1,3,412,4,"toluene",0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
22646,-9.37840361534967,240.011746456,24,6,10,0,4,281,1,"toluene",0,0,2,2,0,0,0,0,0,0,0,0,1,2,0,0
22648,-12.1026971756846,283.017560108,28,7,11,1,4,565,15,"toluene",0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0
22649,-5.58523316407444,328.002638316,30,7,13,2,3,223,40,"toluene",0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0
22652,-4.12884858170129,245.0899372,32,10,6,1,1,27,22,"apin",0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
22653,-2.05953779000379,191.079372516,26,7,5,1,1,84,40,"decane",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
22654,-2.19286165698023,238.99134536,21,5,10,1,2,109,33,"toluene",0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0
22656,-8.19264211963912,267.022645488,27,7,10,1,3,249,11,"toluene",0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0
22657,-4.98217085388538,283.017560108,28,7,11,1,2,141,33,"toluene",0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
22658,-7.50868452527085,263.064116376,31,9,8,1,2,395,40,"apin",0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0
22659,-4.73481756700133,256.054279964,29,6,9,2,2,352,40,"decane",0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0
22660,1.15289718273415,174.016437912,18,6,6,0,0,28,28,"toluene",0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0
22661,-7.85821878119615,251.064116376,30,8,8,1,3,442,40,"apin",0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0
22663,-1.98632239072287,219.985531708,19,6,9,0,2,138,32,"toluene",0,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0
22664,-2.81500710843893,262.99134536,23,7,10,1,1,118,38,"toluene",0,0,1,2,2,0,0,0,1,0,0,0,1,0,0,0
22665,-9.23350900033205,311.048860236,34,9,11,1,3,641,6,"apin",0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,0
22668,-6.82031369934333,188.068473484,25,8,5,0,2,162,40,"apin",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
22670,-5.66465542167273,220.058302724,27,8,7,0,2,219,6,"decane",0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0
22673,-7.14050681923313,222.03756728,25,7,8,0,3,140,3,"toluene",0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
22674,-7.76103743892932,283.017560108,28,7,11,1,4,424,40,"toluene",0,0,2,1,0,1,0,1,1,0,0,0,0,1,0,0
22676,-6.38211553658142,174.016437912,18,6,6,0,2,52,16,"toluene",0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
22677,-4.16218156689448,235.069201756,29,8,7,1,2,151,38,"apin",0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
22678,-2.09013507718678,254.98625998,22,5,11,1,2,154,40,"toluene",0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0
22680,-7.99735571410193,234.073952788,30,9,7,0,3,646,40,"apin",0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
22681,-4.06771478462988,247.105587264,34,10,6,1,1,188,40,"decane",0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
22682,-9.92033500503263,265.006995424,25,7,10,1,3,207,10,"toluene",0,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0
22683,-8.49189901358525,267.022645488,27,7,10,1,3,166,40,"toluene",1,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0
22684,-4.93574154709119,282.9811746,24,6,12,1,3,172,22,"toluene",0,0,2,0,2,0,0,1,0,0,0,1,0,1,0,0
22685,-0.61391241283179,180.985866056,15,3,8,1,1,21,16,"toluene",0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
22687,-7.4697782948295,267.022645488,27,7,10,1,3,441,2,"toluene",0,0,2,1,2,0,0,0,1,0,0,0,0,1,0,0
22688,-5.91007060913166,251.064116376,30,8,8,1,2,80,33,"apin",0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
22689,-5.75995109547485,216.099773612,31,10,5,0,1,151,40,"decane",0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
22690,-8.31875891982843,220.094688232,31,9,6,0,3,593,40,"apin",0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0
22691,-9.87736573026305,287.012474728,28,6,12,1,3,505,40,"toluene",0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0
22692,-6.69087186728462,267.059030996,31,8,9,1,2,247,23,"apin",0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
22693,-0.512457053340923,307.976423568,25,7,12,2,0,22,22,"toluene",1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0
22695,-8.28977606797351,204.027002596,22,7,7,0,3,72,18,"toluene",1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0
22697,-1.79420213569143,343.961167428,27,6,15,2,1,364,40,"toluene",0,0,0,2,1,0,0,0,1,0,0,1,1,1,0,0
22698,-4.51377574069686,253.006995424,24,6,10,1,2,208,40,"toluene",0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
22699,-6.96484849943262,269.001910044,25,6,11,1,3,1,1,"toluene",0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0
22700,-3.9895212539755,329.981902872,28,6,14,2,2,234,40,"toluene",0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0
22701,-2.25809898536669,223.032816248,24,6,8,1,2,116,28,"apin",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
22702,-7.80448625518505,249.996096392,23,7,10,0,3,142,8,"toluene",0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
22704,-8.15628677947088,253.006995424,24,6,10,1,3,472,20,"toluene",1,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0
22705,-7.96716388085098,249.012080804,24,7,9,1,3,13,1,"toluene",1,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0
22707,-3.50858461744736,180.027002596,20,5,7,0,2,43,28,"toluene",0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0
22708,-4.53573956461937,270.03354452,28,6,10,2,2,213,40,"apin",0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0
22710,-3.85650737210353,264.970609916,21,6,11,1,1,22,15,"toluene",1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0
22713,-3.96885537275998,195.074287136,26,6,6,1,2,155,40,"decane",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
22714,-4.02477037681642,209.017166184,21,5,8,1,2,31,9,"toluene",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
22716,-6.18710113004893,328.039023824,34,8,12,2,2,450,40,"apin",0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
22717,-5.74499402251957,313.986988252,27,6,13,2,3,245,39,"toluene",0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0
22718,-5.92273746673195,300.991739284,27,6,13,1,3,365,35,"toluene",0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0
22719,-9.44233530820706,206.006267152,20,6,8,0,3,87,23,"",0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0
22720,-2.37263359389174,220.980780676,18,5,9,1,1,26,8,"toluene",0,0,1,2,2,0,0,0,0,1,0,0,1,0,0,0
22722,-1.86413950411722,156.005873228,15,6,5,0,1,4,2,"toluene",1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
22723,-5.03657991990545,266.98625998,23,6,11,1,2,45,8,"toluene",0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0
22724,-4.98872664342802,233.017166184,23,7,8,1,1,31,19,"toluene",0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
22725,-4.66225528893992,328.039023824,34,8,12,2,2,380,40,"apin",0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
22726,-12.8701674699732,281.001910044,26,7,11,1,4,503,2,"toluene",0,0,2,1,0,1,0,1,0,1,0,0,0,1,0,0
22728,-3.84753547333425,311.971338188,25,6,13,2,2,53,12,"toluene",0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0
22729,-11.2031010504758,269.038295552,29,7,10,1,4,915,40,"apin",0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0
22730,-5.55349029418087,178.011352532,18,5,7,0,3,97,18,"toluene",0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0
22732,-6.27798899130286,324.044109204,34,9,11,2,1,315,40,"apin",0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0
22733,-1.78285771368747,252.059365344,29,7,8,2,1,22,19,"apin",0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
22734,-7.38287179479704,340.075409332,39,10,11,2,2,155,40,"apin",0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0
22735,-2.74849793214754,294.9811746,25,7,12,1,2,99,6,"toluene",0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0
22736,-16.8764716653121,236.016831836,24,7,9,0,4,393,21,"toluene",0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0
22737,-5.6831955265884,236.016831836,24,7,9,0,3,36,21,"",0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
22739,-6.45308567089451,328.002638316,30,7,13,2,2,139,30,"toluene",0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
22741,-10.5456725350982,293.07468106,35,10,9,1,2,471,40,"apin",0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
22742,-9.94883549600019,279.059030996,32,9,9,1,2,137,29,"apin",0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0
22743,-3.09033228266632,245.0899372,32,10,6,1,1,5,5,"apin",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
22744,-4.44343078253161,281.07468106,34,9,9,1,2,81,24,"apin",0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
22745,-9.95076698385603,222.001181772,21,6,9,0,4,140,2,"toluene",1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
22746,-5.67332738936785,253.006995424,24,6,10,1,2,279,40,"toluene",0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0
22747,-5.35025709143928,263.100501884,35,10,7,1,1,267,40,"decane",0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
22749,-8.20641654638806,277.07976644,34,10,8,1,2,121,40,"apin",0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
22751,-9.37636954779073,272.996824664,25,5,12,1,5,458,3,"toluene",0,0,2,0,0,1,0,0,0,1,0,0,1,2,0,0
22753,-5.31887674240242,329.981902872,28,6,14,2,2,413,40,"toluene",0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
22754,-0.224953949485931,341.981902872,29,7,14,2,2,254,40,"toluene",0,0,1,0,2,0,0,1,1,0,0,1,0,1,0,0
22755,-9.72008998266936,299.012474728,29,7,12,1,4,328,17,"toluene",0,0,2,1,0,1,0,0,1,0,0,0,1,1,0,0
22757,-2.18790499420083,264.970609916,21,6,11,1,2,6,1,"toluene",0,0,1,1,2,0,0,0,0,1,0,0,1,1,0,0
22758,-8.29654824218012,284.996824664,26,6,12,1,3,907,40,"toluene",0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
22759,-3.31700513065481,263.064116376,31,9,8,1,1,219,40,"apin",0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0
22760,-9.62484336023949,312.991739284,28,7,13,1,4,121,15,"toluene",1,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0
22761,-4.74265132382174,278.98625998,24,7,11,1,2,467,40,"toluene",0,0,0,2,2,1,0,0,1,0,0,0,0,1,0,0
22764,-5.73871301057145,204.027002596,22,7,7,0,2,34,13,"toluene",1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
22765,-3.71979606957563,221.017166184,22,6,8,1,1,22,8,"toluene",1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22766,-3.81069665563363,249.012080804,24,7,9,1,2,186,31,"toluene",0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0
22767,-3.19611364356335,246.99643074,22,7,9,1,0,9,1,"toluene",0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0
22773,-7.99721861308559,279.059030996,32,9,9,1,2,130,40,"apin",0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0
22775,-3.84882035756731,239.027730868,25,6,9,1,3,187,4,"toluene",0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0
22776,-6.6405089757354,204.027002596,22,7,7,0,3,28,14,"toluene",1,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0
22777,-4.66916083662902,324.044109204,34,9,11,2,1,168,40,"apin",0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0
22778,-3.06177083796653,276.095750852,35,10,7,2,1,10,7,"apin",0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
22780,-4.84031908350882,222.99643074,20,5,9,1,3,186,14,"toluene",0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0
22781,-4.56393737825297,192.063388104,25,7,6,0,2,233,40,"apin",0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
22783,-0.991262521638823,312.007723696,29,7,12,2,2,196,40,"toluene",0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,0
22785,-5.67395691918608,300.007723696,28,6,12,2,2,518,40,"toluene",0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
22787,-4.49329473574992,206.006267152,20,6,8,0,2,62,40,"toluene",1,2,0,1,1,0,0,0,0,0,0,0,1,2,0,0
22789,-2.74108191894584,283.017560108,28,7,11,1,2,280,40,"apin",0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0
22790,-3.86513147380009,195.037901628,22,5,7,1,2,260,40,"decane",0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
22791,-3.88875683537168,313.986988252,27,6,13,2,1,97,40,"toluene",0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0
22792,-4.77505338622057,234.001181772,22,7,9,0,2,197,32,"toluene",0,0,1,1,2,0,2,0,0,0,0,0,0,1,0,0
22794,-4.56917198378515,312.007723696,29,7,12,2,2,178,40,"apin",0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
22795,-12.3175219184868,236.016831836,24,7,9,0,4,315,25,"toluene",1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0
22796,-3.33583247335332,306.069930028,35,10,9,2,0,76,40,"apin",0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0
22797,-3.22690078824033,192.027002596,21,6,7,0,2,242,40,"apin",0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0
22799,-12.9253753241728,293.07468106,35,10,9,1,2,438,40,"decane",0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0
22800,-2.57656996072022,265.116151948,37,10,7,1,1,59,39,"decane",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22804,-5.63426068145379,280.090665472,35,9,8,2,1,240,40,"decane",0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
22805,2.65756127829777,100.016043988,11,4,3,0,0,3,3,"toluene",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
22807,-6.63934337198963,234.99643074,21,6,9,1,2,97,28,"toluene",0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0
22809,-9.59732824384616,325.0645103,37,10,11,1,4,394,35,"apin",0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0
22811,-5.24560590383951,281.001910044,26,7,11,1,2,22,6,"",0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0
22812,-5.31936939661262,312.007723696,29,7,12,2,3,593,34,"toluene",0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0
22813,-1.41664113419148,345.976817492,29,6,15,2,1,225,40,"toluene",0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0
22814,-4.316849567487,222.99643074,20,5,9,1,2,106,20,"toluene",0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
22815,-6.96599195188948,253.043380932,28,7,9,1,2,454,40,"decane",0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0
22816,-2.14311906288901,248.975695296,20,6,10,1,1,60,23,"toluene",0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0
22819,-5.15156933450917,280.965524536,22,6,12,1,2,80,40,"toluene",0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0
22820,-9.9284016418868,297.06959568,35,9,10,1,3,730,40,"apin",0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0
22821,-1.23181262879095,263.064116376,31,9,8,1,1,80,40,"apin",0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0
