"","ID","log_pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumHBondDonors","NumOfConf","parentspecies","hydroxyl..alkyl.","ketone","carboxylic.acid","carbonylperoxynitrate","hydroperoxide","carbonylperoxyacid"
"20554",24402,-4.64554814133137,373.971732112,31,7,16,3,338,"toluene",2,1,0,1,1,0
"20555",24403,-5.38858231416246,282.9811746,24,6,12,2,431,"toluene",0,1,1,0,1,0
"20556",24404,-5.43894294021908,293.07468106,35,10,9,2,139,"apin",1,1,0,1,1,0
"20557",24405,1.84076007659105,148.996036816,13,3,6,1,6,"toluene",0,0,0,0,0,1
"20558",24408,-5.10380960211363,269.001910044,25,6,11,4,235,"toluene",2,0,1,0,1,0
"20559",24409,-7.21016590067663,251.027730868,26,7,9,2,155,"toluene",0,0,1,0,1,0
"20560",24410,-3.48929899125126,354.054673888,38,10,12,1,138,"apin",0,1,0,1,0,1
"20561",24411,-4.30747367648453,291.059030996,33,10,9,1,158,"apin",0,4,0,0,1,0
"20562",24412,0.0414577235489599,193.09502258,28,7,5,1,54,"decane",0,0,0,0,1,0
"20563",24413,-8.63700887076666,310.064844648,35,9,10,2,458,"apin",2,1,0,0,0,0
"20564",24414,-8.01194710181695,296.996824664,27,7,12,3,410,"toluene",1,2,1,0,1,0
"20565",24416,-3.26253853247419,343.961167428,27,6,15,2,118,"toluene",2,0,0,2,0,0
"20566",24417,-9.20616084614419,294.9811746,25,7,12,3,446,"toluene",1,0,2,0,0,0
"20567",24418,-4.9528378378415,268.054279964,30,7,9,1,149,"decane",0,1,0,0,1,0
"20568",24419,-13.579171727188,299.012474728,29,7,12,4,440,"toluene",1,0,1,0,1,1
"20569",24420,-9.83656823019793,267.095416504,35,9,8,3,588,"apin",2,0,0,0,1,0
"20570",24421,-11.7630050741972,299.012474728,29,7,12,4,110,"toluene",1,0,1,0,2,0
"20571",24422,-6.11171859125072,253.006995424,24,6,10,2,230,"toluene",0,1,1,0,1,0
"20572",24424,-4.09011749796354,221.017166184,22,6,8,2,97,"toluene",2,1,0,0,0,0
"20573",24426,-0.30096780933219,295.976423568,24,6,12,1,41,"toluene",1,1,0,1,0,0
"20574",24428,-5.19813720936432,216.099773612,31,10,5,1,158,"decane",0,3,0,0,1,0
"20575",24429,-6.5824527737346,238.0324819,26,7,9,4,258,"toluene",2,0,0,0,1,1
"20576",24430,-6.75045880337879,267.022645488,27,7,10,2,285,"apin",0,0,1,1,1,0
"20577",24431,-7.72652257994258,282.9811746,24,6,12,3,286,"toluene",1,1,0,0,1,1
"20578",24432,1.81813028484123,118.06299418,18,5,3,1,4,"apin",0,1,0,0,1,0
"20579",24433,-1.30105795012291,269.001910044,25,6,11,3,185,"toluene",2,1,0,0,1,0
"20580",24434,-1.67643726694562,291.981508948,24,7,11,0,10,"toluene",0,4,0,0,0,0
"20581",24435,-8.72760420422332,263.064116376,31,9,8,2,525,"apin",2,2,0,0,0,0
"20582",24436,-4.73772477181282,328.039023824,34,8,12,2,383,"apin",0,0,1,1,1,0
"20583",24437,-1.74756050759493,130.026608672,15,5,4,1,27,"toluene",1,0,0,0,0,0
"20584",24438,-5.08446895445599,266.075015408,32,8,8,1,175,"decane",1,1,0,0,0,0
"20585",24439,-7.51925129619926,204.027002596,22,7,7,2,150,"toluene",0,0,0,0,2,0
"20586",24441,-2.28340002455209,192.027002596,21,6,7,3,147,"toluene",2,1,0,0,1,0
"20587",24442,-4.9653857117013,287.971338188,23,4,13,3,247,"toluene",0,0,0,0,2,1
"20588",24444,-11.332014842995,222.99643074,20,5,9,2,65,"toluene",1,0,0,0,1,0
"20589",24446,-11.5535445546268,224.016831836,23,6,9,5,75,"toluene",3,0,0,0,2,0
"20590",24447,-6.96546215445464,238.99134536,21,5,10,3,233,"toluene",0,0,2,0,1,0
"20591",24448,-1.7392859195716,295.976423568,24,6,12,1,179,"toluene",0,2,0,0,1,0
"20592",24449,-5.92488718460178,222.001181772,21,6,9,4,88,"toluene",1,0,1,0,1,1
"20593",24450,-4.0940092056995,267.022645488,27,7,10,2,191,"apin",0,2,0,0,1,1
"20594",24451,-10.445470322262,240.011746456,24,6,10,5,184,"toluene",2,0,0,0,3,0
"20595",24452,-4.53306639447969,312.007723696,29,7,12,2,144,"toluene",1,1,0,0,0,1
"20596",24453,-11.0094296814246,283.053945616,32,8,10,3,772,"apin",0,1,1,0,2,0
"20597",24455,-9.01767851702797,281.07468106,34,9,9,2,395,"apin",0,1,0,0,2,0
"20598",24456,-3.58600172773947,313.986988252,27,6,13,2,99,"toluene",1,1,0,0,0,1
"20599",24457,-9.45504648214033,246.99643074,22,7,9,2,83,"toluene",0,0,1,0,1,0
"20600",24458,-1.23694690447974,240.970609916,19,4,11,1,42,"toluene",0,0,0,1,0,1
"20601",24459,-4.31299896459959,308.049194584,33,9,10,1,312,"apin",1,2,0,0,0,0
"20602",24460,-3.82550202232668,295.976423568,24,6,12,2,118,"toluene",0,0,1,0,0,1
"20603",24461,-7.41408309057075,237.048466312,27,7,8,2,301,"decane",0,1,1,0,1,0
"20604",24462,-5.49028970176176,296.996824664,27,7,12,2,243,"toluene",0,2,0,0,1,1
"20605",24463,-3.2838057902474,144.042258736,18,6,4,1,46,"apin",1,1,0,0,0,0
"20606",24464,-13.1049088519241,343.997552936,31,7,14,4,515,"toluene",2,0,0,0,1,1
"20607",24465,-6.74078945382437,277.07976644,34,10,8,1,301,"decane",0,3,0,0,1,0
"20608",24466,-7.82506252823163,269.001910044,25,6,11,3,25,"toluene",1,1,0,0,2,0
"20609",24467,-4.60490897715191,253.006995424,24,6,10,3,135,"toluene",3,0,0,0,0,0
"20610",24468,-5.77757623203117,373.971732112,31,7,16,3,265,"toluene",3,1,0,2,0,0
"20611",24469,-2.9922001407351,312.080494712,37,9,10,1,150,"decane",0,0,0,1,1,0
"20612",24470,-5.23706859095409,204.027002596,22,7,7,2,102,"toluene",0,1,1,0,1,0
"20613",24472,-6.9475953894394,234.073952788,30,9,7,3,242,"apin",2,2,0,0,0,1
"20614",24473,-3.45807733249416,246.99643074,22,7,9,1,63,"toluene",1,1,0,0,0,0
"20615",24475,2.50511723731868,163.01168688,16,4,6,1,7,"toluene",0,0,0,0,1,0
"20616",24476,-2.66185184224768,286.02845914,29,6,11,2,228,"decane",1,0,0,1,1,0
"20617",24478,-5.98695885684803,298.97608922,25,6,13,2,190,"toluene",0,1,0,1,1,1
"20618",24479,-2.60983016467413,237.012080804,23,6,9,2,104,"toluene",1,0,0,0,1,0
"20619",24481,-3.14482061419378,265.006995424,25,7,10,3,102,"toluene",2,2,1,0,0,0
"20620",24482,-5.17906740342381,234.99643074,21,6,9,2,174,"toluene",1,1,1,0,0,0
"20621",24483,-6.81028728105598,263.064116376,31,9,8,2,151,"apin",1,2,0,0,1,0
"20622",24484,-2.73143711770108,237.012080804,23,6,9,2,90,"toluene",1,1,0,0,0,1
"20623",24485,-2.39006141612306,296.012809076,28,7,11,1,21,"toluene",0,1,0,0,1,0
"20624",24486,-5.48154575953382,233.017166184,23,7,8,2,111,"toluene",1,2,1,0,0,0
"20625",24487,-8.27831178309533,222.001181772,21,6,9,3,96,"toluene",1,1,1,0,0,1
"20626",24488,-4.94926097081504,283.017560108,28,7,11,3,156,"apin",1,1,0,0,0,2
"20627",24489,-6.54690453097392,255.059030996,30,7,9,3,407,"apin",0,0,1,0,2,0
"20628",24490,-8.73705799701606,266.98625998,23,6,11,3,128,"toluene",1,0,1,1,1,0
"20629",24492,-4.9183884783241,277.07976644,34,10,8,2,155,"apin",1,1,0,0,1,0
"20630",24494,-0.74018830409974,325.986988252,28,7,13,1,65,"toluene",1,1,0,1,0,0
"20631",24496,2.06994889523016,232.980780676,19,6,9,0,2,"toluene",0,4,0,0,0,0
"20632",24497,-10.4849806420535,296.012809076,28,7,11,3,249,"toluene",2,0,1,0,0,0
"20633",24498,-3.37436447678287,223.069201756,28,7,7,2,56,"apin",0,0,0,0,2,0
"20634",24499,-6.00802844803175,221.017166184,22,6,8,2,176,"toluene",0,2,1,0,1,0
"20635",24500,-8.91459817399844,343.997552936,31,7,14,4,352,"toluene",3,1,0,0,0,1
"20636",24501,-6.72132209882243,210.001181772,20,5,9,3,346,"toluene",1,1,1,0,1,0
"20637",24503,-7.18041307108823,328.039023824,34,8,12,2,367,"apin",1,0,0,1,1,0
"20638",24504,-1.33414618266978,280.965524536,22,6,12,1,34,"toluene",0,3,0,1,1,0
"20639",24505,-7.68483637404081,281.997159012,25,6,11,2,227,"toluene",0,1,1,0,1,0
"20640",24506,-6.56577002860213,361.971732112,30,6,16,3,612,"toluene",0,0,0,1,2,1
"20641",24509,-8.40040535708453,283.017560108,28,7,11,4,61,"toluene",3,1,0,0,1,0
"20642",24510,-4.0742346641477,281.997159012,25,6,11,1,33,"toluene",0,0,0,0,0,1
"20643",24511,-6.67839709524974,294.9811746,25,7,12,2,171,"toluene",1,1,1,1,0,0
"20644",24512,-5.12282250938168,253.006995424,24,6,10,3,75,"toluene",3,2,0,0,0,0
"20645",24514,-4.72698592845067,240.011746456,24,6,10,4,289,"toluene",2,1,0,0,1,1
"20646",24515,-1.8475808108015,284.996824664,26,6,12,4,197,"toluene",4,0,0,1,0,0
"20647",24516,2.20148896232094,223.991679708,19,4,9,0,13,"toluene",0,2,0,0,0,0
"20648",24517,-4.03243249792234,313.986988252,27,6,13,2,376,"toluene",2,1,0,1,0,0
"20649",24518,-6.23992590153013,314.02337376,31,7,12,2,436,"apin",0,0,1,1,1,0
"20650",24519,-8.68476887878536,338.059759268,37,10,11,1,409,"decane",0,3,0,0,1,0
"20651",24520,-8.43390484317185,297.06959568,35,9,10,3,825,"apin",1,2,0,0,2,0
"20652",24521,-3.10778320892189,277.07976644,34,10,8,2,32,"apin",1,0,0,0,0,1
"20653",24522,-8.04603125253299,296.996824664,27,7,12,3,32,"toluene",2,1,0,1,1,0
"20654",24523,-6.21602513209981,296.996824664,27,7,12,2,228,"toluene",1,0,0,1,1,0
"20655",24524,-3.18705649108894,191.990617088,17,5,8,2,75,"toluene",1,2,0,0,0,1
"20656",24525,-9.00002909056325,277.07976644,34,10,8,2,154,"apin",0,1,1,0,1,0
"20657",24526,-8.77082583303976,253.006995424,24,6,10,3,214,"toluene",2,0,0,0,0,1
"20658",24527,-3.62345618001164,262.99134536,23,7,10,1,80,"toluene",0,2,1,1,0,0
"20659",24528,-1.57701332620314,343.961167428,27,6,15,1,255,"toluene",0,0,0,2,1,0
"20660",24529,-6.73130856483663,269.001910044,25,6,11,2,175,"toluene",0,1,1,0,1,0
"20661",24530,-5.00554258943989,296.996824664,27,7,12,2,80,"toluene",0,2,0,0,1,1
"20662",24531,-11.1716273227274,252.011746456,25,7,10,3,701,"toluene",0,0,0,0,3,0
"20663",24533,-6.79796531561933,253.006995424,24,6,10,2,105,"toluene",0,1,0,0,1,1
"20664",24535,-9.32255193432944,281.001910044,26,7,11,3,302,"toluene",1,1,2,0,0,0
"20665",24536,-4.99348122073295,178.04773804,22,6,6,2,280,"decane",0,1,0,0,2,0
"20666",24537,-3.93510796780205,262.99134536,23,7,10,2,120,"toluene",0,1,1,0,0,1
"20667",24539,-9.93336894323666,267.095416504,35,9,8,3,657,"decane",2,1,0,0,1,0
"20668",24541,-6.9049045656848,345.976817492,29,6,15,3,752,"toluene",1,0,1,1,1,0
"20669",24542,-1.66624056438871,282.03354452,29,7,10,1,147,"apin",0,2,0,0,1,0
"20670",24543,-4.47145260475929,266.98625998,23,6,11,4,17,"toluene",4,2,0,0,0,0
"20671",24545,-7.12052393003746,312.007723696,29,7,12,3,391,"toluene",2,1,1,0,0,0
"20672",24547,-2.70266245025291,282.9811746,24,6,12,2,271,"toluene",1,1,0,1,1,0
"20673",24548,-2.67727850962028,209.0899372,29,7,6,2,209,"decane",1,0,0,0,1,0
"20674",24549,-8.22104896029214,218.006267152,21,7,8,2,133,"toluene",0,0,1,0,1,0
"20675",24550,3.62530634036065,74.036779432,11,3,2,1,3,"apin_decane",0,0,1,0,0,0
"20676",24551,-0.607099256157918,191.0066015,18,5,7,0,16,"toluene",0,0,0,0,0,0
"20677",24552,-7.09715959433403,220.021917216,23,7,8,2,201,"toluene",0,2,0,0,2,0
"20678",24553,-5.43450724165743,296.049194584,32,8,10,1,262,"apin",0,1,0,0,1,0
"20679",24554,-3.94222354959648,196.021917216,21,5,8,3,333,"toluene",1,0,0,0,1,1
"20680",24556,-6.25854854284696,251.136887392,38,10,6,2,194,"decane",1,0,0,0,1,0
"20681",24557,-7.08042982975615,297.992073632,26,6,12,2,145,"toluene",0,0,1,0,0,1
"20682",24558,-5.78532080243405,386.044503128,40,10,14,3,163,"apin",1,0,0,1,1,1
"20683",24559,-3.44049152923852,178.011352532,18,5,7,2,101,"toluene",0,1,0,0,2,0
"20684",24560,-5.78011734816401,300.044109204,32,7,11,2,383,"apin",0,0,0,0,2,0
"20685",24561,-9.37322200891512,283.017560108,28,7,11,4,582,"toluene",2,0,1,0,1,0
"20686",24562,-3.0644121115887,297.992073632,26,6,12,1,175,"toluene",0,1,1,0,0,0
"20687",24563,-5.90572006529759,253.006995424,24,6,10,3,150,"toluene",2,1,0,0,0,1
"20688",24564,-6.77155393896995,234.99643074,21,6,9,3,147,"toluene",1,0,1,0,1,0
"20689",24565,-4.92984558520744,238.99134536,21,5,10,3,138,"toluene",1,1,1,0,1,0
"20690",24566,-8.02808458579357,281.997159012,25,6,11,3,23,"toluene",2,0,0,0,1,0
"20691",24569,-10.0459290935993,299.012474728,29,7,12,4,347,"toluene",3,0,1,1,0,0
"20692",24570,-9.13219139307076,206.04265266,24,7,7,4,32,"toluene",3,0,0,0,1,0
"20693",24571,-5.67301021356442,277.043380932,30,9,9,1,184,"decane",0,2,1,1,0,0
"20694",24572,-2.89466883974515,312.007723696,29,7,12,2,314,"toluene",1,1,0,0,1,0
"20695",24573,-6.10185237163652,295.053945616,33,9,10,2,273,"apin",0,2,0,0,1,1
"20696",24574,-2.43011816371703,278.98625998,24,7,11,1,126,"toluene",0,3,0,0,1,0
"20697",24575,-5.00285696918404,312.007723696,29,7,12,2,251,"apin",1,1,1,1,0,0
"20698",24576,-9.90652771706126,285.033210172,30,7,11,4,307,"toluene",2,0,0,0,2,0
"20699",24577,-5.57604641685221,218.006267152,21,7,8,2,54,"toluene",0,0,1,0,1,0
"20700",24580,-7.85337099438086,284.996824664,26,6,12,4,407,"toluene",2,0,1,1,1,0
"20701",24584,-7.84707143288672,220.021917216,23,7,8,3,89,"toluene",0,0,1,0,1,1
"20702",24585,-7.63242811150749,267.059030996,31,8,9,2,489,"decane",0,2,0,0,2,0
"20703",24587,-2.69138659444586,176.068473484,24,7,5,2,57,"apin",1,1,0,0,0,1
"20704",24588,-7.29339618108493,224.016831836,23,6,9,4,129,"toluene",2,0,1,0,1,0
"20705",24592,-5.9714747433408,253.043380932,28,7,9,3,618,"apin",2,1,0,0,1,0
"20706",24593,-2.82700644261723,221.017166184,22,6,8,1,75,"toluene",1,1,0,0,0,0
"20707",24594,-8.53299982311316,249.012080804,24,7,9,2,27,"toluene",1,1,0,0,1,0
"20708",24595,-5.339824195209,345.976817492,29,6,15,3,330,"toluene",1,0,0,1,2,0
"20709",24596,-8.12304801356205,220.094688232,31,9,6,2,256,"apin",0,1,0,0,2,0
"20710",24598,-6.0108863571415,266.98625998,23,6,11,2,145,"toluene",0,2,1,0,1,0
"20711",24599,-5.70238628314802,329.981902872,28,6,14,2,162,"toluene",0,2,0,0,2,0
"20712",24600,-6.19533613762183,208.021917216,22,6,8,2,316,"toluene",1,1,0,0,1,0
"20713",24602,-6.05075985347868,303.007389348,29,6,13,5,367,"toluene",2,0,0,0,2,1
"20714",24603,-4.63217435685257,310.101230156,39,10,9,1,91,"decane",1,0,0,1,0,0
"20715",24604,-1.30022660739825,269.997159012,24,5,11,1,130,"toluene",1,1,0,0,0,0
"20716",24605,-3.85941520602112,265.006995424,25,7,10,2,115,"toluene",1,3,0,0,1,0
"20717",24606,-3.60298710201059,203.990617088,18,6,8,2,76,"toluene",0,2,1,0,1,0
"20718",24607,-5.10135988009803,310.97608922,26,7,13,2,292,"toluene",0,1,0,0,1,1
"20719",24609,-5.32734506385214,328.002638316,30,7,13,3,402,"toluene",2,0,1,1,0,0
"20720",24610,-1.90973840840033,278.075015408,33,9,8,0,35,"apin",0,1,0,0,0,0
"20721",24611,-5.98683432757146,272.996824664,25,5,12,4,269,"toluene",3,0,0,1,1,0
"20722",24612,-5.11349634985321,202.084123548,28,9,5,2,26,"apin",0,1,1,0,1,0
"20723",24613,-4.57461098639054,217.022251564,22,7,7,1,21,"toluene",0,1,1,0,0,0
"20724",24615,-1.27040005447273,292.054279964,32,9,9,0,10,"apin",0,0,0,1,0,0
"20725",24616,-8.6394202976243,311.048860236,34,9,11,2,383,"apin",0,1,0,1,2,0
"20726",24617,-7.71958395561658,249.012080804,24,7,9,2,177,"toluene",1,2,0,0,1,0
"20727",24619,-2.98384373947138,254.075015408,31,7,8,1,63,"decane",0,0,0,0,1,0
"20728",24620,-6.70566065493103,266.98625998,23,6,11,3,27,"toluene",2,2,0,0,1,0
"20729",24621,-8.3918689203888,240.011746456,24,6,10,4,233,"toluene",2,0,0,0,2,0
"20730",24623,-7.92305748495681,314.059759268,35,8,11,2,497,"decane",0,1,0,0,2,0
"20731",24624,-10.0816021771133,220.058302724,27,8,7,3,381,"apin",1,0,1,0,1,0
"20732",24625,-6.16309743659863,225.012080804,22,5,9,4,432,"toluene",3,1,0,0,1,0
"20733",24626,-7.81841291532171,253.043380932,28,7,9,3,145,"apin",0,0,1,0,2,0
"20734",24627,-8.72703403229865,299.012474728,29,7,12,4,392,"toluene",1,0,1,0,1,1
"20735",24628,-4.25367831589816,343.961167428,27,6,15,3,424,"toluene",1,1,1,1,0,1
"20736",24629,-3.42849290777296,215.990617088,19,7,8,1,41,"toluene",1,2,0,0,0,0
"20737",24630,-7.32144623547225,249.996096392,23,7,10,2,348,"toluene",0,1,1,0,1,0
"20738",24631,-4.46029286839132,238.99134536,21,5,10,3,55,"toluene",2,0,0,0,0,1
"20739",24632,-1.94089175519587,357.976817492,30,7,15,1,218,"toluene",0,1,0,1,1,0
"20740",24633,-5.23870894023048,267.022645488,27,7,10,2,125,"toluene",2,1,0,1,0,0
"20741",24634,-4.74804355874097,233.017166184,23,7,8,1,43,"toluene",1,1,0,0,0,0
"20742",24635,-11.3869333655335,240.011746456,24,6,10,5,468,"toluene",3,1,0,0,2,0
"20743",24636,-5.8380949117519,190.084123548,27,8,5,3,62,"apin",1,0,1,0,1,0
"20744",24638,-3.62752695718501,222.99643074,20,5,9,2,136,"toluene",1,0,0,0,1,0
"20745",24639,-7.62609495836564,312.991739284,28,7,13,3,290,"toluene",0,0,1,1,2,0
"20746",24640,-8.54254678825511,178.011352532,18,5,7,3,92,"toluene",1,0,1,0,1,0
"20747",24641,-3.64730989951489,324.044109204,34,9,11,1,178,"apin",0,1,0,0,0,1
"20748",24643,-5.91520090761947,313.986988252,27,6,13,2,313,"toluene",0,1,1,0,1,0
"20749",24644,2.81794374978774,180.985866056,15,3,8,1,15,"toluene",0,0,0,1,1,0
"20750",24645,-5.53413485968761,263.064116376,31,9,8,2,35,"apin",0,1,0,0,2,0
"20751",24646,-4.9817237160646,249.996096392,23,7,10,2,169,"toluene",0,2,0,0,1,1
"20752",24647,-0.971237866972475,207.00151612,19,5,8,1,41,"toluene",1,1,0,0,0,0
"20753",24648,-7.04440339071404,300.991739284,27,6,13,3,633,"toluene",0,1,1,0,1,1
"20754",24649,-2.40421490832021,150.016437912,16,4,6,3,52,"toluene",2,0,0,0,0,1
"20755",24650,-6.36751464813929,359.992467556,32,7,15,3,225,"toluene",2,0,0,1,1,0
"20756",24651,-1.70119416395858,324.044109204,34,9,11,1,123,"apin",1,2,0,1,0,0
"20757",24652,-4.54888833543067,278.075015408,33,9,8,0,44,"decane",0,2,0,0,0,0
"20758",24654,-5.10726732597737,234.001181772,22,7,9,2,476,"toluene",1,4,0,0,1,0
"20759",24655,-2.52739165550294,344.033938444,35,8,13,2,181,"apin",0,0,0,1,1,1
"20760",24656,-6.24352894043901,208.021917216,22,6,8,3,69,"toluene",1,0,0,0,1,1
"20761",24657,-7.34236763172398,322.064844648,36,10,10,1,331,"apin",0,0,1,0,0,0
"20762",24658,-10.5332669751891,250.99134536,22,6,10,3,144,"toluene",2,2,0,0,0,1
"20763",24659,-8.77756983106876,329.981902872,28,6,14,4,341,"toluene",2,0,1,0,1,0
"20764",24660,-6.63850385968905,296.049194584,32,8,10,1,266,"decane",0,2,0,0,1,0
"20765",24661,-4.3207191696378,178.04773804,22,6,6,2,77,"toluene",1,0,0,0,1,0
"20766",24662,-6.92028425869829,237.996096392,22,6,10,3,130,"toluene",0,2,0,0,1,2
"20767",24663,-11.0902285208673,224.016831836,23,6,9,4,251,"toluene",1,0,1,0,1,1
"20768",24664,-7.22066938768799,281.001910044,26,7,11,2,283,"toluene",0,2,0,0,1,1
"20769",24665,-4.99480015528541,237.012080804,23,6,9,2,134,"toluene",0,0,1,0,1,0
"20770",24666,-2.57577329801856,253.006995424,24,6,10,2,72,"toluene",1,0,0,1,1,0
"20771",24668,-5.36377541107314,219.985531708,19,6,9,3,131,"toluene",1,3,1,0,0,1
"20772",24669,-6.16278222751359,283.053945616,32,8,10,3,560,"apin",1,0,0,0,1,1
"20773",24670,-7.99915646023083,190.04773804,23,7,6,3,243,"apin",2,1,1,0,0,0
"20774",24672,-7.55926570736594,300.991739284,27,6,13,4,165,"toluene",1,1,0,0,3,0
"20775",24673,-5.18785416361887,231.00151612,21,7,8,1,14,"toluene",0,0,0,0,0,1
"20776",24674,-5.38420598514288,237.048466312,27,7,8,2,58,"apin",0,1,0,0,2,0
"20777",24675,-7.49581619464415,279.095416504,36,10,8,2,474,"decane",1,2,0,0,1,0
"20778",24676,-2.7322388493459,242.98625998,21,4,11,2,131,"toluene",0,0,1,1,1,0
"20779",24677,-6.97067505054391,236.016831836,24,7,9,3,465,"toluene",2,3,0,0,1,0
"20780",24678,-3.55673590890665,191.990617088,17,5,8,2,58,"toluene",0,1,0,0,1,1
"20781",24680,0.440539224432659,341.981902872,29,7,14,1,122,"toluene",1,1,0,1,0,0
"20782",24681,-5.98937298599909,312.991739284,28,7,13,3,344,"toluene",1,0,1,1,1,0
"20783",24682,-7.7373754732448,206.006267152,20,6,8,4,32,"toluene",3,2,0,0,1,0
"20784",24684,-4.65274906938204,281.997159012,25,6,11,2,230,"toluene",1,0,1,0,0,0
"20785",24685,-2.37745197650647,220.021917216,23,7,8,2,308,"toluene",1,2,0,0,1,0
"20786",24686,-9.99574456033585,293.07468106,35,10,9,2,703,"apin",0,2,1,0,1,0
"20787",24688,-10.3822628945977,254.02739652,27,7,10,4,233,"toluene",1,0,1,0,1,1
"20788",24689,-6.17286733760386,312.007723696,29,7,12,2,281,"toluene",1,0,0,0,1,0
"20789",24691,-8.10294755869478,249.996096392,23,7,10,4,561,"toluene",2,2,1,0,1,0
"20790",24692,-8.4948079056613,194.079038168,27,7,6,3,565,"decane",1,1,0,0,2,0
"20791",24694,-4.56575529927206,309.992073632,27,7,12,2,106,"toluene",1,2,1,0,0,0
"20792",24695,0.134157089599013,132.042258736,17,5,4,1,26,"decane",0,1,0,0,1,0
"20793",24697,-2.59951921305059,195.00151612,18,4,8,2,65,"toluene",0,0,1,0,1,0
"20794",24698,-7.36057835132004,312.991739284,28,7,13,2,147,"toluene",0,2,0,0,0,2
"20795",24700,-5.61774530954901,194.04265266,23,6,7,3,572,"apin",1,2,0,0,2,0
"20796",24701,-7.80278989092172,218.079038168,29,9,6,2,622,"decane",1,2,0,0,1,0
"20797",24702,-2.40304671294985,186.016437912,19,7,6,1,17,"toluene",0,2,0,0,0,1
"20798",24703,-6.6471581630147,295.053945616,33,9,10,2,306,"apin",0,1,0,0,1,1
"20799",24704,-5.60778811591147,226.99134536,20,4,10,4,62,"toluene",2,0,1,0,1,0
"20800",24706,-1.65777652850431,180.985866056,15,3,8,2,53,"toluene",0,0,1,0,1,0
"20801",24707,-1.10136558619934,231.00151612,21,7,8,0,6,"toluene",0,3,0,0,0,0
"20802",24708,-5.24645548341698,231.985531708,20,7,9,2,15,"toluene",0,3,1,0,1,0
"20803",24709,-9.95051101153858,283.017560108,28,7,11,4,433,"toluene",3,0,1,0,0,0
"20804",24711,-5.68067562197141,263.100501884,35,10,7,1,203,"decane",0,2,0,0,1,0
"20805",24712,-10.8903938076754,236.016831836,24,7,9,4,666,"toluene",1,0,2,0,1,0
"20806",24713,-9.88829064188282,296.996824664,27,7,12,4,15,"toluene",3,1,0,0,0,1
"20807",24714,-0.570197700225225,207.00151612,19,5,8,1,66,"toluene",0,1,0,0,1,0
"20808",24715,-8.78405762075887,241.006995424,23,5,10,3,286,"toluene",1,1,0,0,1,1
"20809",24716,-4.7682287243391,190.011352532,19,6,7,2,8,"",1,2,0,0,1,0
"20810",24717,-9.30741322588037,210.03756728,24,6,8,4,282,"toluene",2,0,1,0,1,0
"20811",24718,-1.1833894607512,221.017166184,22,6,8,1,61,"toluene",0,2,0,0,1,0
"20812",24719,-7.73701423671872,296.996824664,27,7,12,4,108,"toluene",2,1,1,0,1,0
"20813",24720,-1.7762945718446,312.007723696,29,7,12,1,98,"apin",0,1,0,1,0,1
"20814",24721,-2.16050307432039,222.001181772,21,6,9,3,177,"toluene",2,1,0,0,0,1
"20815",24722,-4.02535498123346,327.966252808,26,6,14,2,105,"toluene",2,1,0,1,0,0
"20816",24723,-0.86284547701662,238.99134536,21,5,10,2,67,"toluene",1,1,0,1,1,0
"20817",24724,-4.39016116396207,265.006995424,25,7,10,2,281,"toluene",1,2,0,0,1,0
"20818",24725,-6.767173471697,281.997159012,25,6,11,2,337,"toluene",0,1,1,0,1,0
"20819",24726,-1.58860881614387,250.99134536,22,6,10,2,148,"toluene",1,1,0,0,1,0
"20820",24727,-16.1779534541974,234.001181772,22,7,9,3,137,"toluene",2,1,1,0,0,0
"20821",24730,-6.09223297963481,222.001181772,21,6,9,4,179,"toluene",2,0,1,0,0,1
"20822",24731,-2.19205534610596,276.970609916,22,7,11,1,36,"toluene",0,0,1,1,0,0
"20823",24732,-9.35671649396499,218.079038168,29,9,6,2,386,"apin",1,2,0,0,1,0
"20824",24733,-1.99528129734217,267.981508948,22,5,11,1,28,"toluene",0,0,1,1,0,0
"20825",24734,-6.51317795837316,249.08485182,32,9,7,2,424,"apin",2,2,0,0,0,0
"20826",24735,-5.95813284398495,324.044109204,34,9,11,1,349,"apin",0,2,0,0,1,0
"20827",24737,-3.32461657849449,221.053551692,26,7,7,2,188,"apin",2,1,0,0,0,0
"20828",24738,-1.99113732215131,254.98625998,22,5,11,3,99,"toluene",2,0,0,1,1,0
"20829",24739,-9.64617575271851,281.001910044,26,7,11,3,173,"toluene",1,1,1,0,0,1
"20830",24740,-7.7304698191556,328.002638316,30,7,13,3,222,"toluene",2,0,0,1,1,0
