ID,log_pSat_Pa,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,parentspecies,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester
29537,-10.298212962844342,234.001181772,22,7,9,0,3,125.0,9.0,toluene,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
29538,-5.231600966529993,176.032087976,20,6,6,0,2,50.0,12.0,toluene,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
29539,-13.599518876226957,265.006995424,25,7,10,1,3,87.0,1.0,toluene,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
29540,-10.937765858273728,281.001910044,26,7,11,1,3,217.0,3.0,toluene,1,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0
29541,-0.7014754108456931,204.985866056,17,5,8,1,1,52.0,23.0,toluene,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
29542,-4.292535394348266,235.032816248,25,7,8,1,2,38.0,20.0,toluene,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
29543,-13.263571092976699,254.02739652,27,7,10,0,5,400.0,9.0,toluene,0,0,3,1,0,1,0,0,0,0,0,0,1,1,0,0
29544,-4.812454794480922,314.02337376,31,7,12,2,2,425.0,36.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0
29545,-7.740949126640289,206.006267152,20,6,8,0,3,33.0,6.0,toluene,1,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0
29546,-9.992820975843063,312.991739284,28,7,13,1,4,1339.0,11.0,toluene,0,0,2,0,2,1,1,0,1,0,0,0,0,1,0,0
29547,-6.850750715895507,296.996824664,27,7,12,1,3,138.0,7.0,toluene,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0
29548,-1.857935706508904,270.98117460000003,23,5,12,1,2,253.0,40.0,toluene,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0
29549,-3.568074517722943,328.00263831599995,30,7,13,2,2,189.0,40.0,toluene,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0
29550,-1.812893800850826,219.985531708,19,6,9,0,1,12.0,7.0,toluene,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0
29551,-5.209272582197873,278.98625998,24,7,11,1,2,148.0,40.0,toluene,0,0,0,0,3,1,0,0,0,1,0,0,1,1,0,0
29552,-1.2558317170190483,315.966252808,25,5,14,2,1,177.0,40.0,toluene,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0
29553,-8.254612848648224,220.021917216,23,7,8,0,3,143.0,10.0,toluene,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0
29554,-7.793458894204239,267.05903099600005,31,8,9,1,2,504.0,40.0,decane,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
29555,-8.861456209018801,283.01756010800005,28,7,11,1,5,439.0,3.0,toluene,0,0,4,1,0,1,0,0,0,1,0,0,1,0,0,0
29556,-11.779169876442136,237.996096392,22,6,10,0,4,304.0,13.0,toluene,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0
29557,-6.986358156622175,267.022645488,27,7,10,1,2,535.0,40.0,apin,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0
29558,-3.9175568458533436,223.032816248,24,6,8,1,2,144.0,40.0,toluene,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
29559,-2.817725015261326,205.058637072,25,7,6,1,1,118.0,40.0,decane,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
29560,-10.704007229356241,222.073952788,29,8,7,0,3,645.0,40.0,apin,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0
29561,-7.757184701441908,265.11615194800004,37,10,7,1,2,416.0,40.0,decane,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
29562,-0.9006786562375735,341.9455173639999,25,6,15,2,1,105.0,40.0,toluene,0,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0
29563,-9.428897587066189,218.006267152,21,7,8,0,3,169.0,27.0,toluene,1,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0
29564,-1.1840254923061664,156.04225873599998,19,7,4,0,2,2.0,1.0,toluene,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0
29565,-10.473948930989712,242.02739652,26,6,10,0,4,170.0,4.0,toluene,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0
29567,-1.5795207936282198,281.99715901199994,25,6,11,2,1,52.0,33.0,toluene,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
29568,-3.794702415744342,249.012080804,24,7,9,1,1,135.0,40.0,toluene,0,0,0,2,1,0,0,1,1,0,0,0,0,1,0,0
29569,-5.3431586234044515,282.98117460000003,24,6,12,1,2,148.0,35.0,toluene,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0
29570,-1.1714260021111438,190.011352532,19,6,7,0,1,87.0,40.0,toluene,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0
29572,-9.964821847330837,208.021917216,22,6,8,0,3,203.0,19.0,toluene,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0
29573,-2.472894689292489,262.99134536,23,7,10,1,1,66.0,34.0,toluene,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0
29574,-8.667653539751887,356.03393844399994,36,9,13,2,2,837.0,40.0,apin,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
29575,-2.8886070076826327,267.022645488,27,7,10,1,4,171.0,17.0,toluene,0,0,3,0,1,0,0,1,1,0,0,0,0,1,0,0
29576,-7.02140043949247,255.022645488,26,6,10,1,3,499.0,40.0,toluene,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
29577,-6.099040916479412,283.017560108,28,7,11,1,3,241.0,1.0,apin,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0
29578,-2.1943482344236553,238.99134536,21,5,10,1,2,97.0,39.0,toluene,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
29580,-4.406266102666827,266.98625998000006,23,6,11,1,2,380.0,40.0,toluene,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,0
29581,2.019474883770152,216.985866056,18,6,8,1,0,4.0,4.0,toluene,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0
29582,-5.011098572361486,297.06959568,35,9,10,1,2,335.0,40.0,apin,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0
29583,0.42599898314948326,232.980780676,19,6,9,1,0,17.0,17.0,toluene,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0
29584,-7.837715973610958,283.01756010800005,28,7,11,1,3,380.0,32.0,toluene,0,0,2,1,1,0,0,0,1,0,0,0,1,1,0,0
29586,-7.352562671522589,338.059759268,37,10,11,2,1,454.0,40.0,decane,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0
29587,-6.444452987822582,328.00263831599995,30,7,13,2,2,631.0,40.0,toluene,0,0,1,1,1,0,1,0,2,0,0,0,0,1,0,0
29588,-7.021683803302175,237.996096392,22,6,10,0,3,283.0,40.0,toluene,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
29589,-11.83232712168235,234.073952788,30,9,7,0,3,251.0,18.0,apin,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0
29590,-6.490468353972628,295.053945616,33,9,10,1,2,450.0,40.0,apin,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0
29591,-5.01700547346282,269.00191004400006,25,6,11,1,2,240.0,40.0,toluene,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0
29592,-5.316051955264523,269.997159012,24,5,11,2,2,104.0,39.0,toluene,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0
29593,-2.79825864243069,190.011352532,19,6,7,0,2,96.0,26.0,toluene,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0
29594,-13.438466606521947,299.012474728,29,7,12,1,4,437.0,2.0,toluene,0,0,2,1,0,1,0,0,1,0,0,0,1,1,0,0
29595,-10.11358874044778,296.996824664,27,7,12,1,3,543.0,15.0,toluene,0,0,1,2,1,0,0,0,1,0,0,0,0,1,1,0
29596,-9.391108889939686,283.017560108,28,7,11,1,4,448.0,7.0,toluene,0,0,3,0,1,0,0,1,1,0,0,0,0,0,1,0
29597,-2.98977089156554,186.089208928,27,9,4,0,1,33.0,10.0,apin,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
29599,-6.033000104462363,341.9819028719999,29,7,14,2,3,278.0,17.0,toluene,0,0,2,0,1,1,0,1,1,0,0,1,0,0,0,0
29600,-7.53786954247316,329.981902872,28,6,14,2,3,396.0,14.0,toluene,0,0,2,1,1,0,0,0,1,1,0,0,1,0,1,0
29601,-6.209582464978381,291.05903099600005,33,10,9,1,1,360.0,40.0,decane,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0
29603,-9.182551512774468,299.012474728,29,7,12,1,3,770.0,40.0,toluene,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0
29604,-9.661744910279596,269.00191004400006,25,6,11,1,4,383.0,8.0,toluene,0,0,1,1,0,1,0,1,0,1,0,0,0,2,0,0
29606,-7.2895782219801495,253.006995424,24,6,10,1,3,172.0,22.0,toluene,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0
29607,-6.777944828277795,266.98625998000006,23,6,11,1,4,228.0,9.0,toluene,0,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0
29610,-2.2056945844393225,265.07976644,33,9,8,1,2,27.0,20.0,apin,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
29612,-9.519810396681834,224.016831836,23,6,9,0,3,353.0,40.0,toluene,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0
29613,-4.019101654444351,219.074287136,28,8,6,1,1,107.0,40.0,decane,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
29615,-4.849076487295849,269.997159012,24,5,11,2,2,331.0,40.0,toluene,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0
29616,-2.8465843841134735,261.08485182000004,33,10,7,1,0,42.0,40.0,apin,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
29618,-1.8733060683685436,291.059030996,33,10,9,1,1,123.0,40.0,apin,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0
29620,-3.183604798561259,291.981508948,24,7,11,2,1,14.0,11.0,toluene,1,1,0,0,2,0,0,0,1,1,0,0,1,1,0,0
29621,-9.237561246366496,263.064116376,31,9,8,1,2,71.0,20.0,apin,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
29622,3.3633123440915216,312.007723696,29,7,12,2,1,64.0,25.0,apin,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0
29623,-10.301276586061306,359.9924675559999,32,7,15,2,3,252.0,22.0,toluene,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
29624,-0.004672926667353207,231.110672644,33,10,5,1,0,39.0,39.0,decane,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
29625,-5.419756435768513,266.98625998000006,23,6,11,1,2,216.0,40.0,toluene,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0
29626,-11.74231509390319,240.011746456,24,6,10,0,4,356.0,4.0,toluene,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0
29627,-4.362546542308422,328.039023824,34,8,12,2,2,466.0,40.0,apin,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
29628,-6.945940972852605,313.98698825199995,27,6,13,2,3,544.0,30.0,toluene,0,0,2,1,1,1,0,0,1,1,0,0,1,0,0,0
29629,-7.614238255185131,192.027002596,21,6,7,0,2,70.0,5.0,toluene,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
29630,-8.960662945785808,283.01756010800005,28,7,11,1,3,716.0,40.0,apin,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0
29632,-6.208409083975454,326.059759268,36,9,11,2,1,194.0,40.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0
29633,2.0094466730433105,142.026608672,16,6,4,0,0,3.0,3.0,toluene,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
29635,-4.94109030368143,294.98117460000003,25,7,12,1,1,132.0,4.0,toluene,0,0,0,2,2,0,0,0,1,0,0,0,1,0,1,0
29636,-7.904955199128981,248.089602852,33,10,7,0,3,495.0,40.0,apin,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
29637,-10.87767018537347,253.006995424,24,6,10,1,4,302.0,1.0,toluene,0,0,2,1,0,1,0,1,0,1,0,0,0,1,0,0
29638,-3.669617086610823,268.05427996400005,30,7,9,2,1,147.0,40.0,apin,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0
29639,-5.114410133805622,222.001181772,21,6,9,0,3,317.0,35.0,toluene,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
29640,-10.080409108514795,303.007389348,29,6,13,1,4,629.0,40.0,toluene,0,0,1,1,0,0,0,0,1,0,0,0,1,3,0,0
29641,-3.130506866118469,266.98625998000006,23,6,11,1,2,136.0,18.0,toluene,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0
29643,-5.92914200496566,206.04265266,24,7,7,0,2,296.0,40.0,apin,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0
29644,-7.473013287675082,253.006995424,24,6,10,1,3,198.0,20.0,toluene,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0
29645,-4.74122714596375,324.080494712,38,10,10,2,1,262.0,40.0,decane,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0
29647,-7.035367103397612,269.00191004400006,25,6,11,1,3,187.0,20.0,toluene,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0
29648,-5.665152815265722,377.9666467319999,31,6,17,2,4,390.0,35.0,toluene,0,0,3,0,0,0,0,0,0,0,0,2,1,1,0,0
29649,-5.815533127661966,266.98625998,23,6,11,1,3,339.0,39.0,toluene,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
29651,-3.90644228619738,312.044109204,33,8,11,2,1,203.0,40.0,apin,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
29652,-7.617155943200266,255.022645488,26,6,10,1,3,376.0,40.0,toluene,0,0,2,1,0,0,0,0,1,0,0,0,1,1,0,0
29653,-9.089112484686202,194.006267152,19,5,8,0,3,70.0,1.0,toluene,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
29654,0.35265974114291265,341.9455173639999,25,6,15,2,1,94.0,40.0,toluene,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0
29655,-7.391788258120637,164.032087976,19,5,6,0,4,242.0,1.0,toluene,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0
29656,-2.4312467639575934,248.975695296,20,6,10,1,2,10.0,7.0,toluene,0,0,1,0,3,0,0,0,0,1,0,0,1,1,0,0
29657,-6.691897815178932,287.012474728,28,6,12,1,3,661.0,29.0,toluene,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0
29658,-0.6016461756577561,205.022251564,21,6,7,1,1,4.0,4.0,apin,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
29659,-8.067162543778595,263.064116376,31,9,8,1,2,349.0,40.0,apin,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0
29660,-5.8239328418770455,296.996824664,27,7,12,1,3,296.0,37.0,toluene,0,0,2,0,2,0,0,0,0,1,0,0,1,0,1,0
29661,-8.873055511414186,295.053945616,33,9,10,1,2,616.0,40.0,apin,0,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0
29662,-4.442912229221335,235.069201756,29,8,7,1,2,311.0,40.0,apin,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0
29663,-1.4452266465434593,219.037901628,24,7,7,1,1,4.0,4.0,toluene,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
29664,-10.560173703033964,296.996824664,27,7,12,1,4,293.0,1.0,toluene,0,0,2,1,1,1,0,0,0,1,0,0,1,1,0,0
29665,-4.712560037714281,249.048466312,28,8,8,1,1,303.0,40.0,decane,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0
29666,-3.0908675872284994,202.011352532,20,7,7,0,2,90.0,13.0,toluene,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0
29667,-8.683682767586161,224.016831836,23,6,9,0,4,30.0,1.0,toluene,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0
29668,-6.034096199884904,328.039023824,34,8,12,2,2,330.0,39.0,apin,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
29669,-9.01315730335106,370.0495885079999,39,10,13,2,3,539.0,7.0,apin,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0
29670,-0.5330286254309978,116.047344116,16,5,3,0,1,13.0,8.0,apin,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
29671,-1.7806334941463202,282.9811746,24,6,12,1,2,203.0,27.0,toluene,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
29672,-7.383813466634335,249.012080804,24,7,9,1,2,52.0,18.0,toluene,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,0
29673,-4.1488898920465545,191.042987008,22,6,6,1,1,30.0,25.0,decane,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
29674,-2.66046025704396,239.027730868,25,6,9,1,2,254.0,40.0,apin_decane,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
29675,-6.271276241395322,249.012080804,24,7,9,1,2,173.0,40.0,toluene,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
29678,-5.7526946564996715,225.99609639200003,21,5,10,0,4,125.0,28.0,toluene,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,0
29679,-7.0675551207303355,342.054673888,37,9,12,2,2,1286.0,40.0,apin,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0
29680,-7.883061300824683,301.98698825199995,26,5,13,2,4,291.0,9.0,toluene,0,0,1,0,0,1,0,1,1,1,0,0,0,2,0,0
29681,-6.455022175304614,331.9975529359999,30,6,14,2,3,504.0,40.0,toluene,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,0
29682,-2.2868493766169493,162.05282342,21,6,5,0,2,61.0,16.0,apin,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
29684,-3.9374437859262463,284.996824664,26,6,12,1,3,137.0,40.0,toluene,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0
29685,-8.232758261177542,328.00263831599995,30,7,13,2,3,669.0,40.0,toluene,0,0,1,1,0,1,0,1,2,0,0,0,0,1,0,0
29686,-4.599576565067502,267.022645488,27,7,10,1,2,146.0,28.0,apin,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0
29687,-1.35846546468854,309.992073632,27,7,12,2,1,57.0,40.0,toluene,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0
29688,-4.455001951514291,357.9768174919999,30,7,15,2,2,264.0,40.0,toluene,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0
29689,2.80274776839531,223.991679708,19,4,9,2,1,27.0,20.0,toluene,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0
29690,-6.742176854381789,296.99682466400003,27,7,12,1,2,62.0,10.0,toluene,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
29691,-7.1293413839598285,356.03393844399994,36,9,13,2,2,526.0,40.0,apin,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
29692,-2.0956295593797987,267.022645488,27,7,10,1,2,89.0,20.0,apin,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0
29694,-6.7046806623005475,236.016831836,24,7,9,0,3,299.0,40.0,toluene,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0
29695,-5.071462542387018,283.017560108,28,7,11,1,3,201.0,6.0,toluene,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0
29696,-1.8251975933287596,248.97569529600003,20,6,10,1,1,11.0,6.0,toluene,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
29697,-7.642116053371284,206.006267152,20,6,8,0,3,216.0,16.0,toluene,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0
29698,-11.434257030579941,328.002638316,30,7,13,2,4,478.0,3.0,toluene,0,0,3,0,1,1,0,0,1,1,0,0,1,0,0,0
29699,-5.801189911923603,190.084123548,27,8,5,0,2,134.0,40.0,apin,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
29700,0.36036089244173,174.016437912,18,6,6,0,2,104.0,16.0,toluene,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
29701,-5.7350517628477995,309.992073632,27,7,12,2,2,192.0,40.0,toluene,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1
29702,-9.774790546609612,281.111066568,38,10,8,1,3,921.0,40.0,decane,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0
29703,-5.179387483021981,309.992073632,27,7,12,2,2,292.0,40.0,toluene,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0
29704,-5.397032661440145,204.13615912,34,10,4,0,2,241.0,40.0,decane,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
29705,-2.3385798174892285,324.04410920399994,34,9,11,2,1,143.0,39.0,apin,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0
29706,-4.110234594120796,300.007723696,28,6,12,2,2,195.0,30.0,toluene,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0
29708,-3.5152317050483233,341.981902872,29,7,14,2,2,641.0,40.0,toluene,0,0,1,1,2,0,0,0,1,0,0,1,0,1,0,0
29709,-9.15980119198454,233.017166184,23,7,8,1,2,139.0,37.0,toluene,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
29710,-2.239094989252419,207.00151612,19,5,8,1,2,34.0,7.0,toluene,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
29711,-0.6774811395323117,295.976423568,24,6,12,2,0,56.0,4.0,toluene,0,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0
29712,-3.158917311140556,281.001910044,26,7,11,1,3,72.0,22.0,toluene,0,0,2,0,1,0,2,0,1,0,0,0,0,1,0,0
29713,-9.522298503729486,234.99643074,21,6,9,1,3,22.0,3.0,toluene,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
29714,-2.3038269768701,222.99643074,20,5,9,1,3,184.0,2.0,toluene,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0
29715,-4.440933187435535,206.006267152,20,6,8,0,2,73.0,40.0,toluene,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0
29716,-8.399265027510403,354.0546738879999,38,10,12,2,2,202.0,40.0,apin,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
29717,-3.8179460959496545,194.006267152,19,5,8,0,2,86.0,40.0,toluene,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
29718,-3.935655471861411,225.012080804,22,5,9,1,2,116.0,40.0,toluene,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
29719,-1.651040368810859,343.9611674279999,27,6,15,2,1,113.0,40.0,toluene,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0
29721,-6.986554097762717,343.997552936,31,7,14,2,3,324.0,40.0,toluene,0,0,3,1,0,0,0,0,1,0,0,1,1,0,0,0
29722,-4.943702157074933,231.00151612,21,7,8,1,2,81.0,24.0,toluene,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0
29723,-2.0852362519264234,178.01135253200002,18,5,7,0,3,24.0,1.0,toluene,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
29724,-3.3117058624319986,228.022979836,23,4,9,2,2,308.0,40.0,decane,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0
29725,-7.187200723106709,222.99643074,20,5,9,1,3,142.0,31.0,toluene,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0
29727,-8.854607882697684,342.0546738879999,37,9,12,2,2,662.0,40.0,apin,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0
29728,-5.137795408624172,324.080494712,38,10,10,2,1,339.0,40.0,decane,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0
29729,-5.09355871246415,324.080494712,38,10,10,2,1,175.0,40.0,decane,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0
29730,-14.232531341913683,283.017560108,28,7,11,1,4,158.0,1.0,toluene,0,0,3,1,0,0,0,0,0,1,0,0,1,0,1,0
29731,-2.0251085546990812,325.98698825199995,28,7,13,2,1,42.0,23.0,toluene,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0
29732,-8.836973143522428,208.021917216,22,6,8,0,4,469.0,16.0,toluene,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0
29733,-5.713211681367111,267.05903099600005,31,8,9,1,2,282.0,40.0,apin,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0
29735,-6.690281181715539,224.016831836,23,6,9,0,3,230.0,29.0,toluene,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
29736,-4.103990890950123,283.017560108,28,7,11,1,2,195.0,40.0,apin,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
29737,-9.541002671312041,343.9975529359999,31,7,14,2,4,542.0,36.0,toluene,0,0,2,0,0,1,1,0,1,1,0,0,0,1,0,0
29738,-4.818764185354689,280.017894456,27,7,10,2,2,111.0,10.0,toluene,0,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0
29739,-1.164540775239876,278.075015408,33,9,8,2,0,27.0,27.0,apin,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
29741,-3.290703620598847,172.073558864,24,8,4,0,1,66.0,30.0,decane,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
29742,-3.254405131077342,309.992073632,27,7,12,2,1,156.0,40.0,toluene,0,0,1,1,2,0,0,0,2,0,0,0,1,0,0,0
29744,-7.022316136284613,253.006995424,24,6,10,1,3,165.0,13.0,toluene,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0
29745,-5.928505557095338,283.017560108,28,7,11,1,3,487.0,40.0,toluene,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0
29747,-2.7576525131691687,306.069930028,35,10,9,2,0,107.0,40.0,decane,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
29748,-1.7810596105537124,215.990617088,19,7,8,0,1,79.0,29.0,toluene,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0
29749,-4.340857981487736,190.04773804,23,7,6,0,2,128.0,15.0,apin,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0
29750,-11.867860548549759,254.02739652,27,7,10,0,4,503.0,32.0,toluene,0,0,2,2,0,0,0,0,0,0,0,0,1,2,0,0
29751,-4.227143155255216,192.027002596,21,6,7,0,3,204.0,14.0,apin,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
29752,-4.063992211122733,328.00263831599995,30,7,13,2,2,207.0,40.0,toluene,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0
29754,-5.81419592022295,268.090665472,34,8,8,2,2,276.0,40.0,decane,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
29755,-4.4998235109439895,234.99643074,21,6,9,1,1,29.0,14.0,toluene,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0
29757,-1.0197211493554812,229.09502258,31,10,5,1,0,8.0,8.0,apin,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
